v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_ecod,anomaly_vote_count,GERCEK_ETIKET_label
3.98,-12.9,-13.4,0.05,-0.11,0.89,-36.23,8.6,60.57,22.85,-69.51,0.6768636438679463,5.0,0
0.46,-15.01,-14.24,-1.07,2.46,0.2,1.86,27.24,16.98,35.87,-46.57,0.6768236014561516,5.0,0
4.8,-15.4,-8.04,-1.02,1.74,-0.02,-9.88,35.84,4.29,49.81,-41.16,0.6768000162321655,5.0,0
-9.55,3.61,-1.4,-0.94,1.01,-0.79,47.53,-21.95,11.09,-68.82,-82.74,0.6767701066887679,5.0,0
-9.85,4.78,-0.31,0.01,-0.56,0.32,61.42,-31.99,9.78,-85.89,-23.15,0.6767406071298082,3.0,0
-8.89,5.54,-5.36,-0.17,0.41,0.05,39.22,-33.96,13.78,-64.59,-109.68,0.6767031896791291,3.0,0
-8.63,4.17,-1.88,-1.21,1.3,-0.6,47.53,-21.95,11.09,-71.21,-84.46,0.676685621983481,5.0,0
6.29,-8.65,-14.87,-0.26,0.12,0.16,-20.56,12.18,62.29,19.17,-66.18,0.6766277371740158,5.0,0
4.01,-16.32,-9.18,-0.74,1.48,-0.46,-43.17,23.83,-14.07,44.66,-43.64,0.6766201782781105,5.0,0
5.23,-10.28,-17.56,0.21,-0.41,-0.16,-31.24,24.73,35.86,26.83,-79.85,0.6765909501300954,5.0,0
5.43,-6.1,-12.76,-0.07,-0.09,-0.18,-32.13,-3.76,52.16,26.0,-81.11,0.6765656319793572,5.0,0
1.86,-14.94,-8.89,-0.93,1.24,0.18,-13.08,32.26,15.61,52.38,-45.02,0.6765648264201499,5.0,0
2.9,-15.46,-9.06,-0.94,1.39,0.23,-12.01,36.2,11.15,51.98,-43.47,0.6765380266293435,5.0,0
0.9,-15.8,-10.26,-0.48,1.38,-0.09,-28.57,26.34,26.08,38.88,-32.37,0.6765322950434869,5.0,0
3.0,-10.41,-18.61,-0.5,0.28,1.01,-35.87,25.44,27.97,22.32,-79.54,0.6765263460903663,5.0,0
-11.75,1.97,-2.29,0.17,0.09,-0.26,61.06,-27.33,12.22,-76.75,-60.6,0.6765102871861214,4.0,0
2.94,-12.46,-14.9,-0.65,-0.25,-0.41,-53.32,13.62,37.92,15.34,-61.32,0.6764392185750875,5.0,0
-9.18,3.61,-2.41,-1.14,1.3,-0.69,47.53,-21.95,11.09,-69.9,-84.23,0.676419741134005,5.0,0
9.37,-14.22,-8.79,-0.07,0.12,-0.52,-36.76,36.38,-1.02,59.55,-49.72,0.6762972864658476,5.0,0
2.61,-15.17,-8.97,-0.96,1.37,0.23,-12.01,36.2,11.15,52.23,-44.04,0.6762920689328841,5.0,0
9.37,-14.54,-9.09,-0.16,0.19,-0.55,-36.76,36.38,-1.02,59.47,-49.7,0.6762763207936916,5.0,0
3.32,-15.66,-10.28,0.09,0.95,0.12,-16.11,37.09,-5.49,56.4,-35.89,0.6762722399536103,5.0,0
-8.48,4.08,-3.67,-1.12,1.23,-0.64,47.53,-21.95,11.09,-70.52,-84.5,0.6762519776880024,5.0,0
-9.11,4.0,-0.35,0.45,-0.17,0.07,47.53,-23.38,6.58,-83.05,-97.72,0.67622521329515,4.0,0
4.85,-17.93,-10.8,-0.29,1.58,-0.4,-12.01,31.18,22.48,44.76,-40.51,0.6761699976566461,5.0,0
5.62,-8.96,-17.19,-0.43,0.33,-0.2,-28.93,4.12,55.94,19.85,-76.09,0.6761548164728707,5.0,0
4.44,-9.98,-16.64,-0.32,0.58,1.14,-23.59,10.57,49.42,22.95,-70.42,0.6761433153895635,5.0,0
-9.94,4.22,-0.18,0.27,-1.18,0.04,56.91,-31.45,3.72,-86.74,2.44,0.676056694155251,4.0,0
-8.57,5.69,-4.62,-0.51,0.55,-0.09,38.33,-33.78,15.68,-63.37,-111.03,0.6759794027086247,3.0,0
4.08,-10.71,-20.02,-0.66,0.06,0.16,-39.79,27.6,18.7,26.67,-75.33,0.675969178208324,5.0,0
4.67,-8.04,-18.68,0.44,-1.35,0.14,-32.13,-3.76,52.16,23.48,-78.57,0.6759117662729747,5.0,0
0.99,-17.05,-9.5,-0.46,1.45,0.36,-43.88,23.11,13.38,53.77,-11.49,0.6759071142634134,5.0,0
4.32,-15.26,-9.3,-0.92,1.64,-0.3,-9.88,35.84,4.29,48.69,-39.7,0.675891199038886,5.0,0
1.69,-16.61,-12.11,-0.5,0.72,-0.4,-5.43,21.68,31.57,42.24,-58.73,0.6758320112370684,5.0,0
-2.29,0.15,10.53,0.45,-0.55,0.06,260.94,-289.3,-296.97,-11.86,86.02,0.6757940218244052,4.0,0
2.72,-19.67,-12.62,0.98,-1.1,-0.64,-38.01,27.95,-13.55,21.53,-24.53,0.6757790290340152,5.0,0
0.99,-17.05,-9.5,-0.46,1.45,0.36,-43.88,23.11,13.38,54.33,-12.92,0.6757536245805517,5.0,0
0.36,-15.59,-18.31,1.14,-2.9,-0.49,-26.26,29.75,25.56,22.21,-12.33,0.6756967490204046,5.0,0
1.25,-19.57,-12.67,-0.5,1.78,1.17,-21.45,29.93,21.62,37.36,-28.61,0.6756753665225141,5.0,0
-9.09,1.81,0.66,1.42,-2.23,0.43,47.71,-18.19,5.72,-84.71,32.07,0.6756701001544203,4.0,0
4.06,-18.59,-7.53,-0.38,1.7,0.28,-45.67,25.62,-11.32,25.48,-29.7,0.67565694894819,5.0,0
-10.64,-0.68,-0.55,-0.93,1.71,0.92,71.16,-6.18,3.55,-58.15,-43.77,0.6756310574087918,4.0,0
0.56,-17.44,-9.52,-0.45,1.4,0.4,-43.88,23.11,13.38,53.43,-11.54,0.6755996914233425,5.0,0
-4.09,3.57,8.52,-1.03,-0.78,-1.12,30.75,-21.05,-53.91,-22.5,96.9,0.6754604705612779,4.0,0
-8.63,4.17,-1.88,-1.21,1.3,-0.6,47.53,-21.95,11.09,-71.42,-84.02,0.6754383590712595,5.0,0
1.69,-16.1,-13.05,0.61,-1.66,-0.76,-44.24,29.57,2.4,16.92,-33.68,0.675388298938682,5.0,0
-8.49,0.05,-1.14,1.35,-2.15,0.5,47.71,-18.19,5.72,-85.11,16.1,0.6753876481956631,4.0,0
-8.9,3.77,-1.18,-1.37,1.47,-0.56,47.53,-21.95,11.09,-71.25,-83.58,0.6752330919829956,5.0,0
1.02,-16.13,-11.47,-0.54,1.45,0.02,-24.12,29.75,23.85,37.29,-31.26,0.6751434890220052,5.0,0
9.37,-14.54,-9.09,-0.16,0.19,-0.55,-36.76,36.38,-1.02,59.36,-49.63,0.6751327460287073,5.0,0
5.61,-16.05,-6.94,-0.51,0.44,-0.15,-20.38,32.08,22.99,32.79,-43.07,0.6751174447923989,5.0,0
1.6,-17.21,-13.4,-0.44,0.65,-0.19,-5.43,21.68,31.57,40.64,-56.36,0.6750799076947984,5.0,0
2.69,-15.85,-11.9,1.11,-1.32,-0.35,-29.46,28.67,25.56,27.68,-12.19,0.6750734301627883,5.0,0
-9.34,3.18,-2.72,-0.77,0.73,-0.82,43.2,-20.87,14.9,-67.42,-79.39,0.6750651985817449,5.0,0
3.78,-12.82,-14.25,0.23,-0.41,0.68,-36.23,8.6,60.57,22.0,-67.87,0.6749655513142245,5.0,0
3.55,-16.17,-8.36,-0.46,1.24,-0.16,-43.53,24.19,-15.44,49.4,-47.31,0.6749589834018082,5.0,0
-4.58,3.92,15.35,-0.5,-0.7,-0.15,21.01,-27.69,-16.2,-21.68,101.37,0.674913262609592,3.0,0
-8.33,-0.06,-4.59,2.37,-3.17,0.39,48.07,-4.57,1.9,-65.17,58.79,0.6748791822637004,4.0,0
7.88,-13.05,-13.51,0.29,0.46,0.08,-26.26,32.97,22.48,43.44,-76.9,0.6748112845137262,5.0,0
-9.51,2.27,-1.79,1.47,-2.33,0.32,47.71,-18.19,5.72,-83.28,55.84,0.674784350022318,4.0,0
-7.96,5.76,-3.52,-0.06,0.01,-0.14,38.33,-33.78,15.68,-63.15,-111.01,0.6747629852512667,3.0,0
-0.32,-19.64,-6.6,-0.37,1.21,2.12,0.44,36.92,11.15,23.74,-29.45,0.6747367440179508,5.0,0
4.06,-18.59,-7.53,-0.38,1.7,0.28,-45.67,25.62,-11.32,25.62,-29.72,0.6747291124652033,5.0,0
1.23,-16.26,-8.99,-0.51,1.68,0.23,-41.75,26.7,15.78,55.13,-12.15,0.6746951022078318,5.0,0
-6.08,-7.34,-11.12,0.03,-0.11,-0.26,0.0,0.0,0.0,6.29,-29.93,0.6745580924800401,5.0,0
0.9,-18.86,-11.11,0.08,0.38,1.96,-10.59,38.35,7.37,27.23,-30.06,0.6745340598531241,5.0,0
2.06,-14.07,-15.89,0.78,0.35,0.89,-22.87,32.08,-12.01,23.68,-30.03,0.6745204165608376,5.0,0
-11.84,5.25,1.12,0.42,-1.0,0.23,53.66,-32.17,-0.43,-84.82,65.03,0.67450852361278,4.0,0
-9.09,1.81,0.66,1.42,-2.23,0.43,47.71,-18.19,5.72,-84.02,47.5,0.6744434074290452,4.0,0
1.37,-15.92,-11.3,0.37,-1.5,-0.41,-48.16,27.77,5.83,16.44,-32.5,0.6743814183179491,5.0,0
-10.05,4.09,-0.77,-0.26,-0.37,0.33,61.42,-31.99,9.78,-86.56,-17.57,0.6743767115962996,4.0,0
8.32,-11.99,-12.87,0.37,0.44,0.38,-26.26,32.97,22.48,45.69,-72.61,0.6743586269131935,5.0,0
-12.28,-0.72,1.89,-1.63,2.71,0.67,71.16,-6.18,3.55,-58.36,-31.26,0.6743515278737832,4.0,0
-9.4,5.01,0.26,-0.53,2.08,-0.28,54.93,-20.7,5.01,-82.42,-67.51,0.6743287538441624,4.0,0
-4.68,1.91,8.93,0.0,-1.46,-0.14,20.47,-21.41,-11.52,-19.31,101.67,0.6742452135753234,3.0,0
3.0,-10.41,-18.61,-0.5,0.28,1.01,-35.87,25.44,27.97,22.69,-79.32,0.6742197686709613,5.0,0
-10.87,2.86,1.98,2.16,-2.97,0.19,51.5,-19.98,4.76,-73.05,36.02,0.6741487961958393,4.0,0
-9.85,4.78,-0.31,0.01,-0.56,0.32,61.42,-31.99,9.78,-86.16,-21.01,0.6741358753495844,3.0,0
-8.39,3.31,-3.97,0.78,-0.96,0.0,44.1,-24.28,8.49,-80.67,-86.73,0.6741174103730663,5.0,0
1.77,-18.73,-8.61,-0.8,1.21,0.56,-5.25,26.16,1.2,32.86,-40.79,0.6740527888450364,5.0,0
5.02,-15.44,-11.33,-0.36,0.22,-0.3,0.0,0.0,0.0,56.93,-65.59,0.6739687283303408,5.0,0
0.46,-15.01,-14.24,-1.07,2.46,0.2,1.86,27.24,16.98,36.03,-46.56,0.6739232970292561,5.0,0
2.3,-11.13,-8.81,0.57,0.76,1.26,-29.46,33.69,-16.64,32.69,-3.72,0.6739090435164161,5.0,0
-12.23,2.04,-1.66,0.89,-1.27,0.56,61.24,-26.43,12.39,-79.69,-55.38,0.6738764365622896,4.0,0
-8.44,3.41,-1.24,1.3,-2.06,0.55,47.71,-18.19,5.72,-85.18,7.74,0.6738407687167858,4.0,0
-12.52,-1.85,8.27,-3.16,5.83,0.56,67.01,8.15,-7.62,-60.26,23.44,0.6738366730988437,5.0,0
4.5,-19.63,-6.43,-0.72,2.35,0.23,-45.67,25.62,-11.32,25.05,-29.53,0.6737711978624171,5.0,0
8.32,-11.99,-12.87,0.37,0.44,0.38,-26.26,32.97,22.48,45.72,-72.79,0.6737499033209343,5.0,0
-11.43,-1.5,6.21,2.52,-3.46,-0.65,57.63,-11.38,-25.39,-45.0,66.22,0.6737391042283086,5.0,0
9.93,-13.38,-9.09,0.08,0.11,0.08,-42.64,35.12,0.17,61.05,-53.45,0.6737283366169101,5.0,0
3.02,-17.23,-13.22,-0.63,1.38,-0.21,-12.01,32.61,-13.21,52.02,-33.33,0.6737008760335552,5.0,0
-10.05,4.09,-0.77,-0.26,-0.37,0.33,61.42,-31.99,9.78,-86.36,-19.38,0.6736877129826969,4.0,0
6.73,-11.96,-19.27,-0.3,0.18,0.02,-36.76,-3.04,48.73,16.56,-60.94,0.6736437195383143,5.0,0
2.9,-16.52,-9.15,1.14,-1.26,-0.26,-29.46,28.67,25.56,27.32,-14.56,0.673609976957011,5.0,0
1.19,-16.33,-9.19,-0.52,1.8,0.17,-41.75,26.7,15.78,55.95,-13.16,0.6735367328395323,5.0,0
-9.02,3.73,-2.8,0.24,-1.07,0.08,56.91,-31.45,3.72,-86.65,21.99,0.6734819740888491,4.0,0
3.94,-13.39,-15.54,0.44,0.47,-0.66,-42.46,31.0,14.75,17.51,-49.75,0.6734401053255347,5.0,0
-8.71,3.8,-0.17,-0.54,1.32,-0.19,53.84,-19.62,0.52,-83.91,-57.01,0.6734350559138385,4.0,0
2.66,-11.71,-17.29,-0.57,0.05,0.47,-41.57,26.16,23.16,24.13,-80.71,0.6734194331977316,5.0,0
0.56,-17.44,-9.52,-0.45,1.4,0.4,-43.88,23.11,13.38,53.15,-11.81,0.6734169632706327,5.0,0
5.29,-17.81,-11.43,-0.64,0.99,-0.28,-17.36,38.71,-1.2,46.58,-53.68,0.6734026529650394,5.0,0
1.67,-15.87,-10.66,1.38,-2.31,0.19,-18.25,33.15,-13.72,18.76,-14.52,0.6733800260784156,5.0,0
5.39,-6.48,-14.22,0.26,-0.8,-0.03,-32.13,-3.76,52.16,26.01,-81.06,0.6733395051200951,5.0,0
-0.34,-19.94,-7.39,-0.36,1.05,2.17,0.44,36.92,11.15,23.56,-29.28,0.6733336894140781,5.0,0
5.03,-14.55,-12.63,-0.01,0.04,-0.54,-16.82,35.66,-12.35,28.81,-35.68,0.6733199389232964,5.0,0
-1.01,0.98,11.23,0.33,-0.87,0.38,143.86,8.15,-307.89,-6.01,97.5,0.6733016967716162,4.0,0
2.24,-21.37,-9.83,0.85,-1.4,-0.68,-25.9,34.05,-17.33,27.73,-29.1,0.673281787841899,5.0,0
9.68,-13.35,-9.23,0.12,0.08,0.2,-42.64,35.12,0.17,60.94,-53.36,0.6732570037520617,5.0,0
1.19,-16.33,-9.19,-0.52,1.8,0.17,-41.75,26.7,15.78,55.42,-13.72,0.6732446213398073,5.0,0
-7.03,-0.52,6.29,-1.4,2.7,-0.03,61.42,1.88,-2.25,-60.46,12.61,0.6732295510896591,5.0,0
4.81,-13.02,-11.36,0.13,0.86,-0.02,-6.14,35.3,-7.89,42.21,-32.84,0.6732219265043793,5.0,0
0.93,0.09,6.71,-0.21,-0.08,0.12,143.86,8.15,-307.89,-5.12,97.34,0.6732209768926822,4.0,0
1.63,-15.68,-10.02,1.29,-2.17,0.2,-18.25,33.15,-13.72,18.78,-14.54,0.6732057997332246,5.0,0
4.06,-15.4,-9.29,0.46,-0.63,0.01,-25.9,34.05,-17.33,26.89,-26.15,0.6731615506058032,5.0,0
3.25,-15.24,-7.98,-0.24,1.28,0.08,-11.66,35.12,-9.78,52.46,-33.02,0.673130720941691,5.0,0
-11.36,2.9,1.67,0.92,-1.1,0.66,50.6,-28.76,10.14,-82.67,-41.95,0.6731126690834449,4.0,0
3.19,-12.09,-16.89,-0.6,-0.41,-0.42,-55.46,15.05,29.34,15.24,-61.24,0.6730278194960138,5.0,0
5.52,-10.23,-17.21,0.14,-0.31,-0.16,-31.24,24.73,35.86,26.81,-79.71,0.6729776143533273,5.0,0
-1.01,-18.23,-6.15,-1.31,1.8,-0.1,-6.49,36.38,-10.29,28.01,-42.98,0.6729293647239788,5.0,0
-9.8,2.67,-1.76,1.46,-2.24,0.04,49.69,-19.44,-3.46,-81.74,65.22,0.6729270315545405,5.0,0
-1.01,-18.23,-6.15,-1.31,1.8,-0.1,-6.49,36.38,-10.29,26.33,-39.49,0.6729268093998666,5.0,0
3.34,-12.79,-15.36,0.33,-0.57,0.49,-36.23,8.6,60.57,21.97,-67.69,0.6729076815945902,5.0,0
4.01,-16.32,-9.18,-0.74,1.48,-0.46,-43.17,23.83,-14.07,42.15,-41.39,0.672872121801008,5.0,0
3.98,-12.9,-13.4,0.05,-0.11,0.89,-36.23,8.6,60.57,22.9,-69.34,0.6727826346590682,5.0,0
2.61,-13.42,-11.79,0.0,0.47,-0.75,-10.95,21.86,34.83,47.2,-65.24,0.6727810556337172,5.0,0
-0.32,-19.64,-6.6,-0.37,1.21,2.12,0.44,36.92,11.15,23.65,-29.36,0.6727606047751522,5.0,0
1.92,-17.58,-14.61,1.63,-4.2,-1.08,-2.22,33.15,-4.11,7.84,-1.33,0.6727402187186684,5.0,0
2.56,-16.39,-10.26,-0.38,1.04,1.07,-26.08,29.57,-17.5,27.51,-33.02,0.672649117643736,5.0,0
-4.87,-15.59,-3.87,-0.89,3.88,0.7,0.0,0.0,0.0,54.86,-8.55,0.6725586788684882,4.0,0
2.14,-14.95,-8.8,-0.96,1.32,0.21,-12.01,36.2,11.15,52.14,-44.08,0.6725075576536419,5.0,0
3.9,-19.69,-13.2,0.86,-0.57,-0.8,-38.01,27.95,-13.55,21.46,-24.41,0.6725002901609145,5.0,0
-9.65,5.22,-4.08,0.05,-0.37,-0.47,51.32,-26.61,11.87,-67.62,-88.45,0.6724615476572,5.0,0
1.02,-16.5,-9.22,-0.52,1.9,0.13,-41.75,26.7,15.78,56.21,-12.89,0.6724510297098674,5.0,0
-9.78,4.68,-2.73,0.17,-0.32,0.77,49.51,-28.4,10.48,-71.79,-102.5,0.6723533411028922,4.0,0
7.88,-13.05,-13.51,0.29,0.46,0.08,-26.26,32.97,22.48,43.5,-76.65,0.6723405623887393,5.0,0
5.01,-11.56,-10.57,0.12,0.58,-0.38,-6.85,33.15,-3.43,52.76,-23.98,0.6723193569305963,5.0,0
-11.43,-1.5,6.21,2.52,-3.46,-0.65,57.63,-11.38,-25.39,-45.95,64.6,0.672275670916104,5.0,0
4.18,-12.44,-13.58,-0.15,0.23,1.07,-23.59,10.57,49.42,22.83,-69.92,0.6722675542758937,5.0,0
-10.68,3.61,0.75,0.42,-0.32,0.19,58.71,-28.58,8.58,-82.34,-59.39,0.6722527784895246,3.0,0
3.02,-14.72,-8.96,-0.24,0.33,0.69,-40.32,27.06,-16.13,24.92,-23.87,0.6721417029805301,5.0,0
-8.49,0.05,-1.14,1.35,-2.15,0.5,47.71,-18.19,5.72,-84.96,21.92,0.6721363092481315,4.0,0
-5.5,-0.9,8.06,-1.52,3.37,-0.18,83.43,-40.4,-108.35,-21.54,76.51,0.6720879571498742,5.0,0
3.46,-10.2,-17.9,-1.13,0.66,0.44,-39.79,27.6,18.7,26.15,-76.59,0.6720175321404913,5.0,0
1.24,-16.35,-9.01,-0.48,1.55,0.3,-41.75,26.7,15.78,54.87,-12.42,0.6719950419044626,5.0,0
2.43,0.55,-8.77,-0.31,0.36,-0.07,-7.48,-11.73,40.74,9.73,-100.88,0.6719830158805868,4.0,0
1.28,-18.44,-12.71,0.73,-0.37,-0.78,-12.01,22.94,33.8,46.86,-60.14,0.6719593958677549,5.0,0
-8.53,3.76,0.48,-0.19,0.91,-0.07,54.74,-19.44,6.58,-83.13,-61.18,0.6719178059194856,4.0,0
-0.86,1.89,10.98,0.09,-0.14,0.02,-186.07,-164.61,284.36,-8.13,96.14,0.6717496819804485,4.0,0
8.01,-13.93,-8.95,-0.31,0.6,0.52,-42.28,34.76,-2.23,58.26,-46.42,0.6717072646764218,5.0,0
2.85,-11.53,-16.79,-0.59,0.1,0.53,-36.76,26.7,24.71,24.1,-80.53,0.6717033992741595,5.0,0
-12.28,-0.72,1.89,-1.63,2.71,0.67,71.16,-6.18,3.55,-58.42,-28.77,0.671669787633733,4.0,0
8.01,-13.93,-8.95,-0.31,0.6,0.52,-42.28,34.76,-2.23,58.13,-46.33,0.6716349320545457,5.0,0
1.14,-17.8,-10.32,0.44,1.55,0.05,-4.18,34.05,10.81,34.63,-25.0,0.6716095591700197,5.0,0
1.77,-18.73,-8.61,-0.8,1.21,0.56,-5.25,26.16,1.2,32.83,-40.8,0.6715906867879582,5.0,0
-7.51,1.25,3.86,1.63,-2.54,-0.81,37.43,-20.34,-24.35,-40.57,73.23,0.6715353786485766,5.0,0
3.8,-24.0,-5.55,-0.62,2.53,-0.41,-5.43,33.51,-12.69,35.94,-31.68,0.6715158932263058,5.0,0
-10.46,5.73,3.66,0.34,-0.52,-0.08,50.42,-32.88,-5.28,-81.78,79.71,0.6714103116411211,4.0,0
-8.23,-3.72,-2.21,0.93,-2.29,1.74,33.28,30.91,32.76,-25.46,-20.67,0.6713650512140393,5.0,0
1.86,-14.98,-9.04,-0.85,1.12,0.15,-13.08,32.26,15.61,52.2,-44.96,0.671318754470763,5.0,0
2.86,1.73,-7.14,-0.76,1.2,-0.28,-1.35,-7.79,43.16,7.7,-96.67,0.6712578134679503,5.0,0
3.94,-13.39,-15.54,0.44,0.47,-0.66,-42.46,31.0,14.75,17.64,-49.8,0.6712361862791487,5.0,0
-8.9,3.77,-1.18,-1.37,1.47,-0.56,47.53,-21.95,11.09,-71.23,-83.49,0.6712189659629233,5.0,0
-9.92,4.25,2.21,2.02,-2.61,0.08,49.69,-33.6,-8.06,-68.03,101.15,0.6711426453132031,4.0,0
4.49,-10.26,-15.89,0.28,-0.49,-0.15,-34.45,21.14,35.52,29.14,-83.77,0.6711151167337692,5.0,0
-9.8,2.67,-1.76,1.46,-2.24,0.04,49.69,-19.44,-3.46,-80.51,70.44,0.6710626389433828,5.0,0
2.03,-18.85,-11.4,-0.57,0.86,0.57,-5.25,26.16,1.2,32.72,-40.95,0.6710582347741648,5.0,0
-1.62,1.25,10.59,0.31,-0.46,0.24,-275.72,86.47,194.04,-7.19,94.32,0.6710429141410628,4.0,0
5.39,-6.48,-14.22,0.26,-0.8,-0.03,-32.13,-3.76,52.16,26.0,-80.98,0.6710197860198532,5.0,0
3.48,-14.89,-11.26,-0.84,-0.9,-0.46,-11.84,32.43,-15.44,16.09,1.34,0.671006651410497,5.0,0
3.98,-17.43,-11.96,0.64,-0.11,0.75,-18.07,28.67,-9.78,30.61,-34.09,0.6709901989011356,5.0,0
3.8,-18.51,-12.66,-0.93,1.94,-0.76,0.0,0.0,0.0,52.87,-62.77,0.6709826563413358,5.0,0
-8.6,5.8,-4.51,-0.38,0.56,0.0,39.22,-33.96,13.78,-64.45,-109.83,0.6709696958614366,3.0,0
-3.4,3.43,9.63,-1.13,-0.71,-1.18,30.75,-21.05,-53.91,-19.66,93.32,0.6709623622153972,4.0,0
-0.71,-18.99,-12.77,-0.13,0.23,-0.01,-35.34,23.11,-10.98,26.92,-37.72,0.6708911180589393,5.0,0
-4.85,-14.82,-8.56,-1.14,4.63,0.6,0.0,0.0,0.0,55.75,-8.77,0.6708909660146437,5.0,0
2.89,-19.34,-11.71,-1.25,1.63,0.59,-35.34,23.11,-10.98,26.37,-35.73,0.670861565623858,5.0,0
3.25,-14.41,-7.39,0.09,-0.08,-0.3,-22.34,32.61,-15.95,26.69,-21.61,0.6708448222648731,5.0,0
-9.11,4.0,-0.35,0.45,-0.17,0.07,47.53,-23.38,6.58,-83.1,-97.57,0.6708376134436245,4.0,0
3.97,-15.8,-9.28,-0.2,1.03,0.04,-41.93,24.37,-16.64,50.53,-46.97,0.6708174570201574,5.0,0
1.69,-16.61,-12.11,-0.5,0.72,-0.4,-5.43,21.68,31.57,42.15,-58.61,0.6707259176750562,5.0,0
5.62,-8.96,-17.19,-0.43,0.33,-0.2,-28.93,4.12,55.94,19.94,-76.15,0.670704433508584,5.0,0
3.13,-17.51,-11.3,-0.15,1.22,0.31,-45.67,25.62,-11.32,25.67,-29.81,0.6706593674406927,5.0,0
5.99,-14.74,-12.89,0.2,0.53,-1.34,-0.8,33.15,-5.14,49.08,-22.16,0.670550338264129,5.0,0
8.01,-13.05,-8.25,-0.21,0.53,0.51,-42.28,34.76,-2.23,58.39,-46.52,0.670513368191708,5.0,0
-4.98,-15.11,-6.26,-1.04,4.31,0.65,0.0,0.0,0.0,55.31,-8.72,0.6705032277888272,5.0,0
-11.66,0.74,1.48,1.96,-2.85,0.2,51.68,-20.16,11.87,-74.33,21.31,0.6704839811373993,4.0,0
-9.68,2.58,-2.72,-0.72,0.69,-0.74,43.2,-20.87,14.9,-67.27,-78.91,0.6704696322551094,5.0,0
0.94,-13.44,-13.26,-0.56,2.71,0.44,-16.82,33.87,-12.35,25.66,-33.33,0.6704320733165848,5.0,0
-4.53,4.07,6.76,-0.75,-1.06,-0.77,30.75,-21.05,-53.91,-29.82,106.05,0.6703976763761325,4.0,0
3.46,-10.2,-17.9,-1.13,0.66,0.44,-39.79,27.6,18.7,26.2,-76.63,0.6703617448817151,5.0,0
8.13,-12.53,-13.28,0.32,0.48,0.13,-26.26,32.97,22.48,44.6,-75.53,0.6703538742560706,5.0,0
-8.44,3.41,-1.24,1.3,-2.06,0.55,47.71,-18.19,5.72,-84.95,0.57,0.6703430498807724,4.0,0
2.34,-13.06,-12.7,0.28,0.27,-0.68,-10.95,21.86,34.83,47.03,-65.05,0.6703361654124536,5.0,0
-10.42,5.15,0.11,0.12,-0.32,0.3,61.06,-28.76,9.1,-82.96,-86.39,0.6703174742710699,4.0,0
-9.06,3.76,-1.37,1.02,-1.34,0.16,44.1,-24.28,8.49,-80.54,-89.23,0.6703159402693657,4.0,0
1.72,-18.93,-7.26,-1.08,1.68,0.54,-5.25,26.16,1.2,32.32,-38.48,0.6703144108355497,5.0,0
3.3,-15.64,-10.48,0.07,0.89,0.14,-16.11,37.09,-5.49,56.17,-35.9,0.6703111592417632,5.0,0
0.94,-13.44,-13.26,-0.56,2.71,0.44,-16.82,33.87,-12.35,25.56,-33.07,0.6703089235126766,5.0,0
1.06,-14.68,-13.67,1.07,-2.24,-0.97,-41.39,31.0,-1.02,17.69,-39.56,0.670298276779997,5.0,0
8.13,-12.53,-13.28,0.32,0.48,0.13,-26.26,32.97,22.48,43.53,-76.43,0.6702926564881304,5.0,0
8.01,-13.05,-8.25,-0.21,0.53,0.51,-42.28,34.76,-2.23,58.52,-46.69,0.6702444664118112,5.0,0
-0.79,0.95,9.75,-0.03,0.0,-0.01,223.96,245.8,-315.52,-9.22,91.25,0.6702157936592089,4.0,0
-10.95,3.07,2.54,1.96,-3.12,0.16,54.93,-15.32,1.56,-79.4,43.39,0.6702082973109217,4.0,0
3.38,-14.35,-10.48,-0.98,-0.55,-0.51,-20.2,32.61,-14.93,17.61,-1.37,0.6701711614236782,5.0,0
5.4,-12.64,-21.44,0.05,-0.52,0.17,-36.76,-3.04,48.73,16.25,-60.75,0.6701384916349163,5.0,0
5.3,-9.15,-18.79,-0.82,1.15,0.28,-22.52,14.15,63.49,20.78,-70.65,0.6700470124581785,5.0,0
8.34,-12.11,-12.91,0.36,0.47,0.29,-26.26,32.97,22.48,44.58,-74.76,0.6699647732953906,5.0,0
4.6,-9.35,-17.7,-0.26,0.57,1.05,-23.59,10.57,49.42,22.94,-70.46,0.6699257431046892,5.0,0
3.93,-10.32,-20.1,-0.87,0.31,0.29,-39.79,27.6,18.7,26.6,-75.31,0.6698824204650571,5.0,0
5.52,-10.23,-17.21,0.14,-0.31,-0.16,-31.24,24.73,35.86,26.31,-79.18,0.6698372210368615,5.0,0
-4.58,3.92,15.35,-0.5,-0.7,-0.15,21.01,-27.69,-16.2,-22.01,101.54,0.669772939817462,4.0,0
8.34,-12.11,-12.91,0.36,0.47,0.29,-26.26,32.97,22.48,44.58,-74.95,0.6697516082838283,5.0,0
5.01,-7.18,-16.43,0.44,-1.25,0.07,-32.13,-3.76,52.16,23.5,-78.61,0.6697378462613028,5.0,0
-11.26,1.32,-2.9,1.75,-2.31,0.12,51.68,-20.16,11.87,-74.28,-15.74,0.66962830344769,4.0,0
5.32,-8.76,-18.81,0.78,-0.24,-0.47,-34.09,-3.58,57.83,23.36,-71.9,0.669603138586663,5.0,0
