v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_vae,anomaly_vote_count,GERCEK_ETIKET_label
-2.82,-18.43,-8.63,0.61,-1.29,-0.42,0.0,0.0,0.0,9.12,-26.56,0.11495698390445415,6.0,0
0.52,-16.54,-7.27,0.74,-1.54,-0.24,-23.59,31.36,20.24,25.2,-21.46,0.11495408394819132,6.0,0
0.25,-15.13,-7.99,0.19,1.08,0.11,0.0,0.0,0.0,23.12,-28.39,0.11494123155987147,3.0,0
-0.12,-13.6,-9.16,-0.05,-0.28,0.07,0.0,0.0,0.0,4.97,-12.65,0.11492983595709214,1.0,0
-9.26,-1.92,3.27,-1.45,1.53,-0.64,67.01,12.63,-1.47,-43.93,-7.11,0.11492910075691283,6.0,0
-11.44,-1.27,-3.06,-0.23,0.2,-1.09,0.0,0.0,0.0,-15.94,-38.07,0.11492192574775546,6.0,0
-0.24,-15.81,-4.41,-0.17,0.25,0.83,0.0,0.0,0.0,34.3,-26.37,0.11492143561430258,6.0,0
-9.52,-0.74,-5.14,-1.12,1.73,-0.21,49.33,-4.03,18.03,-59.42,-36.1,0.11490021011282947,4.0,0
-3.35,-18.2,-9.33,0.35,-0.96,-0.19,0.0,0.0,0.0,9.61,-20.47,0.11489205483676636,3.0,0
-11.98,-0.64,2.31,0.52,-0.91,-0.22,72.59,-7.61,-10.31,-60.63,23.09,0.11488602347233237,5.0,0
-2.51,-10.79,-12.47,-0.28,0.08,-0.73,0.0,0.0,0.0,-7.16,-31.29,0.11488417185706595,6.0,0
-1.07,-7.34,-19.07,-0.87,1.03,0.05,54.2,18.01,12.3,-38.14,-6.38,0.11488001933753465,4.0,0
-1.28,-15.33,-3.58,0.16,1.24,-0.11,0.0,0.0,0.0,50.62,-11.31,0.11487948835962737,5.0,0
-4.65,1.8,-12.84,-1.5,0.17,-0.73,0.0,0.0,0.0,-24.8,-93.63,0.11487865785572111,6.0,0
-10.76,-5.77,0.37,0.54,-0.71,0.14,53.12,20.52,14.73,-35.03,-8.3,0.11487487293627946,4.0,0
-9.02,-4.22,1.37,-0.04,0.04,-0.04,54.2,15.14,13.0,-37.3,-8.75,0.11487436918800846,5.0,0
6.32,-18.6,-7.35,-0.24,-0.06,-0.42,-36.76,25.62,-20.24,25.61,-10.2,0.11486102666623575,6.0,0
-10.31,-4.13,0.14,0.04,-0.08,0.48,85.59,26.07,-21.06,-43.85,1.38,0.1148541647978955,1.0,0
-9.96,-6.91,-4.82,-0.74,-0.73,-0.38,82.89,19.8,-2.86,-44.04,0.28,0.11485111507863316,6.0,0
-4.38,-15.16,-14.48,-0.1,-0.33,0.32,0.0,0.0,0.0,6.35,-49.28,0.11485103338972436,4.0,0
0.11,-14.39,-8.59,0.01,0.31,0.19,0.0,0.0,0.0,28.44,-26.89,0.11483500874877897,2.0,0
-14.41,6.43,14.63,-0.79,0.98,0.4,0.0,0.0,0.0,-14.73,-34.88,0.11483374257069237,2.0,0
-0.71,-0.88,-8.92,-0.1,0.36,-0.21,-9.47,6.72,63.79,-1.4,-85.31,0.11483347027432966,4.0,0
-10.4,-4.37,-3.2,-1.36,0.43,0.48,82.53,24.1,18.29,-42.68,-23.16,0.11483170034797206,5.0,0
1.46,-16.63,-9.48,-0.15,0.58,0.03,-45.49,26.88,-7.72,24.18,-32.35,0.1148302571772497,6.0,0
2.08,-17.33,-9.26,0.08,-0.39,0.51,-28.04,28.67,-21.1,36.88,-32.16,0.11482924968070769,6.0,0
-7.94,-2.74,2.81,1.53,-0.99,0.38,46.27,-2.59,-48.1,-29.43,52.16,0.1148272210728055,5.0,0
-0.16,-14.5,-8.03,0.08,-0.51,0.14,0.0,0.0,0.0,17.58,-28.47,0.11482576428726501,3.0,0
0.57,-20.28,-13.11,0.39,0.23,0.02,-12.01,22.94,33.8,47.01,-63.43,0.11482562813908366,6.0,0
-9.52,-14.29,-14.19,-0.12,-0.53,0.66,0.0,0.0,0.0,-20.26,-40.43,0.11482543753162977,4.0,0
-10.09,-10.36,-9.62,0.24,-0.76,-0.13,32.49,-6.09,13.55,-5.72,-36.83,0.11482487932408622,1.0,0
3.14,-15.17,-7.53,-0.1,-0.06,0.17,0.0,0.0,0.0,26.6,-26.02,0.11482105356019016,2.0,0
3.12,-15.59,-9.49,-0.11,1.13,0.27,-4.36,33.87,-1.71,51.11,-21.29,0.11481861650774393,6.0,0
3.11,-16.21,-14.11,-0.37,0.45,0.43,-42.64,31.54,11.15,18.18,-41.45,0.11481770431492885,6.0,0
-9.23,-4.3,-1.86,-0.66,0.55,0.88,51.32,16.21,18.2,-44.34,-14.57,0.1148175681667475,2.0,0
-8.34,-12.11,-7.33,-0.54,0.63,0.42,29.82,5.55,3.43,-5.43,-22.56,0.11481729587038479,2.0,0
-2.31,-15.92,-5.75,-0.42,-1.73,0.37,0.0,0.0,0.0,8.37,-17.24,0.11481333395830738,3.0,0
2.39,-17.39,-10.16,0.5,-1.72,-0.5,-3.47,31.54,-2.91,17.65,-6.12,0.11481140065413216,6.0,0
-1.56,-0.56,-10.39,-0.16,0.67,-0.39,-2.97,5.64,64.14,-3.87,-83.32,0.11480973964631963,4.0,0
0.85,-15.14,-8.91,-0.14,-0.68,-0.12,0.0,0.0,0.0,2.27,5.64,0.11480924951286677,2.0,0
-9.97,2.29,0.56,-0.09,0.28,-0.45,51.86,-11.55,19.76,-67.39,-53.83,0.11480836454968796,3.0,0
0.75,-17.08,-9.11,0.42,-0.02,0.58,-47.8,22.76,-5.14,25.68,-37.49,0.11480451155615563,6.0,0
7.33,-13.64,-13.77,0.22,0.34,0.06,-26.26,32.97,22.48,42.39,-78.08,0.11480434817833801,6.0,0
-1.37,-18.48,-8.27,-0.27,0.94,0.04,0.0,0.0,0.0,31.23,-39.67,0.11479970552535383,4.0,0
-9.4,-4.9,-2.94,0.0,0.04,-0.53,56.37,26.97,15.08,-39.31,-2.28,0.11479763607299726,1.0,0
-8.27,2.95,-5.01,1.05,-0.4,0.44,55.83,-16.93,0.0,-85.29,54.41,0.11479193146419851,6.0,0
1.61,-14.28,-8.76,-0.3,1.4,-0.25,-5.96,33.33,-6.69,34.44,-40.46,0.1147865399962169,6.0,0
0.59,-14.14,-8.03,0.67,-1.87,0.21,0.0,0.0,0.0,18.08,-29.38,0.11478403486967997,5.0,0
-9.93,-3.79,-2.89,1.58,-1.28,0.06,70.98,15.14,9.61,-42.74,-7.57,0.11478327243986439,5.0,0
4.43,-13.07,-5.21,-0.53,0.25,-0.38,47.35,16.93,11.26,-36.52,-4.88,0.1147786297868802,2.0,0
4.94,-10.54,-15.99,-0.43,0.24,0.5,-27.15,19.17,40.49,22.99,-69.38,0.11477503547489247,6.0,0
-9.47,-7.72,-9.01,-0.75,0.78,-0.15,83.43,23.2,5.63,-41.64,2.41,0.1147661722282863,6.0,0
-3.13,-14.36,-5.56,-0.14,-0.61,-0.39,0.0,0.0,0.0,4.19,-42.61,0.1147631361238421,2.0,0
-8.33,-5.29,-1.45,-0.23,0.16,0.51,67.37,35.75,22.53,-32.24,-2.95,0.11476078076030469,1.0,0
-8.86,-5.73,0.38,0.05,-0.19,0.1,55.83,15.68,10.05,-34.98,-3.75,0.11475764935213353,1.0,0
-9.47,-3.53,-1.43,-0.36,0.31,0.79,50.96,15.14,14.38,-41.96,-12.23,0.11475428649205409,1.0,0
-10.14,-2.73,-1.13,-0.76,0.25,1.12,76.75,18.72,11.0,-47.68,-20.13,0.11474306788191051,5.0,0
10.72,-11.96,1.31,-0.57,0.41,0.09,54.2,16.93,13.0,-35.62,-4.95,0.11474246882991256,2.0,0
-6.98,-17.9,-9.06,0.29,0.2,0.29,0.0,0.0,0.0,-3.04,-27.61,0.11474127072591664,2.0,0
-0.34,-15.64,-10.11,-0.3,0.25,0.51,0.0,0.0,0.0,8.18,-25.87,0.11474022238492021,1.0,0
-9.53,-4.5,-8.48,0.53,-0.85,0.02,52.76,15.14,14.73,-35.51,-5.5,0.11473980032555801,5.0,0
-5.19,-6.74,7.38,-0.32,0.85,-0.14,52.94,19.26,13.52,-36.5,-7.95,0.1147303788714083,5.0,0
-12.12,-3.73,19.61,0.56,0.74,0.1,84.15,20.7,3.55,-44.81,-2.79,0.11473022910840881,6.0,0
-13.13,-3.0,1.49,0.51,-0.48,0.05,87.58,19.44,2.34,-43.97,-3.97,0.11472874509323205,6.0,0
-16.92,-22.02,-13.32,-0.06,0.26,0.47,0.0,0.0,0.0,-8.78,-33.21,0.11472825495977917,4.0,0
0.59,-16.5,-11.96,-0.2,-0.52,-0.44,-26.08,29.21,-8.23,22.05,-18.82,0.11472701601132886,6.0,0
-7.44,-4.3,3.7,0.66,-1.71,0.28,57.63,32.52,-19.41,-30.45,39.95,0.11472550476651583,3.0,0
2.54,-15.31,-10.02,0.31,-1.89,0.46,0.0,0.0,0.0,20.72,-22.11,0.1147076965843947,5.0,0
-10.36,0.57,-0.97,0.01,-0.08,-0.43,55.29,-8.15,9.52,-66.69,-21.8,0.11470660739894387,2.0,0
-3.43,-2.31,-4.95,0.64,-1.35,-0.22,11.63,6.54,37.96,-6.51,-63.04,0.1147042384205883,5.0,0
-8.89,-11.18,-6.62,0.31,0.66,-0.66,0.0,0.0,0.0,-3.81,-25.99,0.11470294501286545,1.0,0
-2.99,0.25,9.94,-1.45,1.03,-0.18,25.88,-4.57,-1.47,-13.08,92.44,0.11470259102759392,1.0,0
-10.93,2.13,-1.81,0.43,-0.39,-0.47,60.34,-19.44,1.47,-75.43,-21.49,0.1147006985678731,5.0,0
9.79,-12.1,-11.46,1.94,-0.77,0.31,-37.48,32.79,9.95,52.72,-47.94,0.11469907840451499,6.0,0
-10.74,-3.36,0.56,-1.01,1.14,0.5,79.81,14.6,0.08,-46.54,-10.66,0.11468817293518851,2.0,0
2.31,-13.26,-6.08,0.2,-0.16,-0.31,0.0,0.0,0.0,18.19,-17.57,0.1146873968905548,6.0,0
-8.6,-5.03,-2.68,0.11,-0.08,0.03,46.45,14.24,8.66,-35.06,-1.95,0.11468321714138723,1.0,0
-9.82,0.92,-6.53,-0.16,0.15,0.1,54.93,-12.09,22.71,-60.25,-62.73,0.11468317629693281,3.0,0
-5.19,-6.74,7.38,-0.32,0.85,-0.14,52.94,19.26,13.52,-36.27,-7.83,0.11468158336321098,5.0,0
-1.17,-7.14,-21.68,0.21,-1.76,0.22,53.12,19.8,15.42,-37.26,-6.38,0.11467872425140253,5.0,0
5.51,-14.59,13.64,-0.49,0.53,-0.21,53.84,18.01,14.38,-37.01,-6.41,0.11467807074013203,2.0,0
-2.11,-18.45,-6.85,0.63,-2.56,0.26,0.0,0.0,0.0,7.34,-13.82,0.1146776759104061,5.0,0
-8.9,-3.15,3.66,1.07,-1.56,0.7,43.02,17.29,0.17,-39.2,18.98,0.11466757371534964,3.0,0
0.91,-16.74,-9.09,-0.52,2.01,0.11,-41.75,26.7,15.78,56.29,-14.13,0.11465883300210669,6.0,0
-9.66,0.32,-3.01,0.0,0.08,-0.52,45.0,-6.9,6.24,-67.9,-2.3,0.11465698138684027,1.0,0
0.67,-14.46,-11.16,0.09,0.75,-0.03,0.0,0.0,0.0,45.46,-23.9,0.11465301947476288,3.0,0
0.07,-18.89,-8.22,-0.35,2.13,0.17,0.0,0.0,0.0,32.73,-30.91,0.1146516852225856,5.0,0
0.36,-16.32,-10.61,-0.3,1.17,0.49,0.0,0.0,0.0,30.15,-27.17,0.11464998337031868,5.0,0
-8.45,-19.8,-13.32,0.42,0.51,-0.68,0.0,0.0,0.0,15.74,-26.17,0.11464981999250105,5.0,0
-2.89,-6.43,-13.58,-1.02,0.61,-0.41,81.62,19.98,-1.99,-40.41,-0.36,0.11464888057004971,6.0,0
-9.34,-9.94,-14.84,-0.8,1.04,0.7,0.0,0.0,0.0,-16.32,-52.21,0.11464873080705021,4.0,0
-9.97,-1.01,5.28,-0.15,0.77,0.14,63.95,22.31,-13.0,-45.37,34.17,0.1146473829400548,2.0,0
-10.59,-3.75,2.29,-0.24,0.75,-0.08,76.2,12.45,4.94,-41.8,-5.48,0.11464144687934777,1.0,0
2.3,-13.2,-15.09,0.71,0.28,1.15,0.0,0.0,0.0,28.87,-41.73,0.11463717182645325,6.0,0
-8.94,-0.39,4.91,0.07,-0.87,-0.4,59.44,-1.52,-9.36,-55.29,41.81,0.11463368643301058,3.0,0
-1.47,1.45,10.86,-0.33,0.08,0.05,22.82,-3.67,-16.2,-13.09,96.92,0.11463075924711147,1.0,0
-10.13,-6.51,-5.32,0.32,-0.59,0.01,55.65,18.72,12.3,-35.86,-0.08,0.11462640250530813,5.0,0
-9.02,-5.09,-4.23,0.25,-0.84,0.03,84.33,15.5,-1.47,-44.1,4.02,0.11462359785277224,6.0,0
-12.95,-12.25,-9.24,-0.31,0.16,-1.27,0.0,0.0,0.0,-10.27,-33.57,0.11462082042987261,6.0,0
-0.04,-15.73,-8.85,-0.32,0.46,0.28,0.0,0.0,0.0,14.01,-23.79,0.11461944533324094,4.0,0
-4.63,-3.52,4.66,-1.02,1.49,-0.33,51.32,15.86,13.0,-35.58,-10.85,0.11461922749615076,5.0,0
-9.3,-6.02,-3.35,0.28,-0.56,0.11,56.73,18.01,11.61,-36.58,-5.46,0.11461183464990324,5.0,0
-7.69,-4.44,-14.19,-0.07,0.3,0.31,0.0,0.0,0.0,-17.21,-74.09,0.11461164404244935,1.0,0
3.93,-17.46,24.43,0.83,-0.12,-0.28,28.93,5.73,12.18,-7.5,-32.23,0.11460693331537448,2.0,0
4.19,-17.12,-9.48,-0.14,0.39,-0.65,-48.51,18.1,-10.29,42.92,-34.47,0.11460205921048201,6.0,0
-7.41,-5.01,-3.5,1.01,-1.39,0.07,40.13,15.5,20.28,-32.61,-14.46,0.11460140569921151,4.0,0
-2.33,-21.29,-7.4,-1.03,2.93,-0.05,-9.88,33.33,-18.01,32.92,-29.83,0.11460103809912185,6.0,0
-3.37,-5.99,-0.26,-1.03,1.08,-0.47,50.6,13.71,9.18,-35.71,-1.67,0.11459948600985442,5.0,0
-8.36,-3.46,4.44,0.46,-0.81,0.28,58.53,18.01,-7.45,-38.42,31.49,0.11459568747559463,1.0,0
-3.35,1.67,11.47,-0.84,0.47,0.01,-6.76,-28.04,-18.98,-19.01,93.5,0.11458573504353765,5.0,0
-7.88,-2.27,-3.15,-1.31,0.88,-0.3,87.58,20.52,-0.08,-43.73,-2.44,0.11458160975364262,4.0,0
-10.31,3.24,-4.34,0.03,0.06,0.12,54.2,-24.1,14.3,-73.6,-61.22,0.11458038442001044,4.0,0
2.39,-17.39,-10.16,0.5,-1.72,-0.5,-3.47,31.54,-2.91,17.52,-5.87,0.1145797172939218,6.0,0
-9.54,-10.97,-8.75,-0.32,0.21,-1.17,0.0,0.0,0.0,-8.28,-32.75,0.11457905016783317,6.0,0
1.02,-16.5,-9.22,-0.52,1.9,0.13,-41.75,26.7,15.78,56.21,-12.89,0.11457273289221832,6.0,0
-8.44,-3.5,-5.77,-0.03,0.51,-0.15,80.18,15.68,-1.3,-44.27,2.05,0.11456704189823773,6.0,0
1.98,-14.27,-7.29,0.02,0.32,0.23,0.0,0.0,0.0,35.52,-29.54,0.11456535366078893,3.0,0
-8.46,-11.65,-8.32,-0.23,-0.91,0.47,31.42,3.94,4.97,-11.0,-26.44,0.11455103087211048,1.0,0
1.13,-14.09,-18.21,-0.06,-1.44,0.0,0.0,0.0,0.0,19.55,-69.63,0.1145464699080351,6.0,0
-10.63,0.19,0.12,0.11,-0.15,-0.42,55.29,-8.15,9.52,-66.52,-21.21,0.11454346103322718,2.0,0
-8.8,-8.71,-11.53,0.23,-0.21,-0.69,0.0,0.0,0.0,-20.96,-29.72,0.1145313574599048,3.0,0
7.17,-13.21,-9.97,-0.18,0.74,0.62,-34.98,36.74,-0.68,51.75,-42.98,0.11452830774064246,6.0,0
1.8,-19.42,-9.41,0.42,-2.14,-0.05,-17.36,25.8,23.85,18.92,-25.77,0.114527858451644,5.0,0
1.6,-17.21,-13.4,-0.44,0.65,-0.19,-5.43,21.68,31.57,40.8,-56.53,0.11452753169600875,6.0,0
0.16,-16.87,-12.5,-0.47,0.49,0.3,0.0,0.0,0.0,26.09,-24.67,0.11451943087921818,2.0,0
-9.53,1.72,-2.99,0.17,-0.26,-0.34,51.86,-11.55,19.76,-67.15,-50.92,0.1145185595308575,3.0,0
7.97,-11.83,-15.35,0.02,0.67,0.89,-25.55,34.41,20.07,46.36,-66.94,0.11451254178124165,6.0,0
-6.55,-8.33,-6.24,-0.99,1.11,-0.24,56.37,15.86,12.65,-36.51,-2.43,0.11451037702515812,4.0,0
-10.31,2.71,-4.38,-0.32,0.36,0.08,52.94,-21.41,21.41,-66.91,-73.61,0.11450836203207408,4.0,0
-11.04,2.1,5.21,0.67,-1.63,-0.24,51.68,-26.25,-3.72,-70.79,52.51,0.11450727284662325,6.0,0
-15.56,3.69,-21.55,1.05,-0.98,1.12,80.9,19.98,1.12,-45.18,-0.93,0.11450570714253767,5.0,0
-1.21,-14.41,-3.96,-0.11,1.82,-0.12,0.0,0.0,0.0,50.61,-14.2,0.11449508758439206,5.0,0
-4.29,-10.58,-12.81,-0.11,-0.01,-0.44,0.0,0.0,0.0,-8.16,-32.91,0.11448220796643595,6.0,0
0.5,-17.18,-6.6,-0.79,2.28,1.36,-29.28,23.11,26.42,29.98,-36.13,0.11447139780083643,6.0,0
-3.23,-9.46,3.39,-1.12,1.33,-0.07,0.0,0.0,0.0,4.94,-0.27,0.11446889267429951,2.0,0
-23.73,-19.69,-3.48,0.48,-0.53,0.55,47.89,16.39,9.01,-35.09,-0.48,0.11446474015476821,2.0,0
-3.9,-0.36,10.44,0.47,-0.78,-0.07,9.1,-26.25,-37.7,-20.89,79.09,0.11446280685059299,2.0,0
-10.93,-1.74,-8.46,-0.18,0.56,0.85,0.0,0.0,0.0,-44.93,-29.23,0.11446128199096181,5.0,0
-3.57,-2.73,-6.18,0.9,-2.06,-0.12,11.63,6.54,37.96,-7.38,-61.93,0.11446058763523691,5.0,0
3.16,-4.18,1.91,-0.85,1.12,-0.32,54.38,16.75,10.4,-37.75,-4.64,0.1144599341239664,3.0,1
-3.17,0.87,9.17,0.81,-0.76,0.23,184.27,97.4,242.75,-13.59,93.02,0.11445791913088237,5.0,0
-3.93,-0.36,8.75,0.98,-1.32,0.11,38.86,-7.79,-13.95,-13.19,83.89,0.11445787828642796,3.0,0
-10.41,3.93,-3.48,1.04,-1.55,-0.13,38.69,-18.19,17.16,-61.08,-69.84,0.11445655764906883,5.0,0
1.84,-15.25,-7.97,0.18,-0.39,0.25,0.0,0.0,0.0,13.04,-18.57,0.11445311310008056,1.0,0
3.28,-14.4,-9.22,0.37,-0.61,-0.47,0.0,0.0,0.0,24.19,-6.56,0.11445006338081823,4.0,0
-10.98,-11.99,-8.54,0.01,-0.23,0.04,0.0,0.0,0.0,-16.32,-40.31,0.11444672775037505,5.0,0
-2.04,-19.74,-9.5,-0.13,-0.2,0.2,0.0,0.0,0.0,14.7,-25.34,0.11444333766065934,1.0,0
-8.93,-4.59,-2.04,-0.05,-0.52,0.71,48.25,22.85,18.72,-39.65,-8.65,0.11443960720049023,1.0,0
-3.48,0.21,10.35,-1.31,1.48,-0.28,2.06,-30.02,-13.95,-14.0,90.58,0.11442940970170681,2.0,0
-1.11,-14.6,-3.33,-0.08,-0.28,-0.28,0.0,0.0,0.0,24.86,-17.97,0.11442789845689377,1.0,0
-3.88,-18.19,1.87,-0.31,-0.38,0.39,0.0,0.0,0.0,-5.32,3.0,0.11442543417481127,5.0,0
-0.67,-16.23,-11.11,0.08,1.46,-0.5,0.0,0.0,0.0,42.52,-39.51,0.11442114550709861,6.0,0
6.85,-8.82,-4.38,-0.34,-0.08,-0.06,79.45,14.24,-1.3,-42.43,3.06,0.1144197567956488,2.0,0
-9.52,2.64,-0.68,-0.27,0.7,0.24,56.37,-15.68,13.0,-74.66,-51.4,0.11441831362492645,4.0,0
-8.84,-4.28,3.78,-0.24,-0.65,-0.65,60.16,11.73,1.38,-49.37,13.05,0.11441557704648123,3.0,0
3.93,-17.46,24.43,0.83,-0.12,-0.28,28.93,5.73,12.18,-5.32,-27.47,0.11441542728348174,2.0,0
-10.85,-5.23,-1.54,0.41,-0.39,-0.09,83.61,16.21,3.38,-40.88,1.53,0.114414147490577,1.0,0
-10.93,7.97,5.08,-1.17,1.32,0.09,87.94,23.74,0.95,-41.57,0.49,0.11440827950396064,2.0,0
-6.29,-3.92,5.73,0.71,-1.49,0.19,57.63,32.52,-19.41,-29.55,42.76,0.11440475326606357,3.0,0
0.13,-19.94,-12.31,0.46,0.65,1.23,-25.72,33.15,1.02,20.41,-39.82,0.11440378661397596,6.0,0
-8.27,0.56,3.35,-0.28,1.33,-0.32,56.37,0.08,-9.88,-56.58,22.87,0.11439774163472383,4.0,0
-14.62,-9.65,-2.91,-0.11,0.42,-1.08,0.0,0.0,0.0,-8.97,-33.26,0.11439614870100198,5.0,0
7.08,-11.84,-3.66,0.79,-0.86,0.06,83.79,24.64,3.9,-41.65,0.74,0.11438574697994654,1.0,1
-0.77,3.8,29.61,1.03,-1.19,0.26,184.27,97.4,242.75,-12.74,95.11,0.1143838545202257,5.0,0
9.79,-12.1,-11.46,1.94,-0.77,0.31,-37.48,32.79,9.95,52.79,-47.96,0.11437908933387832,6.0,0
-9.31,-14.26,-14.33,-0.22,-0.3,0.59,0.0,0.0,0.0,-20.24,-40.45,0.11437737386679325,3.0,0
-11.0,-4.96,-13.03,0.16,-0.23,-0.36,19.85,-35.66,13.72,-29.63,-75.42,0.11437520911070972,5.0,0
-8.44,-3.5,-5.77,-0.03,0.51,-0.15,80.18,15.68,-1.3,-44.19,1.26,0.11437104297636028,6.0,0
2.71,-6.46,-1.44,0.43,-0.57,0.85,51.68,17.29,7.1,-35.99,-2.44,0.1143702805465447,4.0,0
-9.43,0.43,-2.2,1.03,-1.63,0.37,45.0,-4.74,8.32,-65.91,1.66,0.11437021247245402,5.0,0
-21.78,1.08,-12.19,1.2,-0.62,0.73,83.97,17.29,-1.47,-41.75,-0.92,0.11436637309373983,2.0,0
5.34,-18.03,-8.33,-0.36,-0.02,-0.51,-36.76,25.62,-20.24,25.28,-9.83,0.11436558343428799,6.0,0
-23.4,-18.41,2.15,-0.52,0.53,0.28,48.07,21.95,14.73,-34.02,-7.46,0.1143630510781148,2.0,0
-8.34,-5.66,0.46,0.31,-0.33,-0.07,50.6,16.57,8.14,-33.93,-5.99,0.11435723755077097,1.0,0
-2.52,2.24,8.58,-0.23,0.06,0.08,-6.76,-28.04,-18.98,-18.73,96.51,0.11435625728386523,5.0,0
-9.59,-4.63,-3.43,-0.04,-0.05,-0.07,76.75,19.44,27.3,-37.5,-30.86,0.11435550846886777,2.0,0
-9.75,0.05,-1.12,0.53,-1.28,-0.34,60.7,-5.64,10.22,-68.88,-2.35,0.11435505917986931,3.0,0
-7.31,0.48,-9.43,0.04,-1.19,0.43,0.0,0.0,0.0,-55.36,-14.57,0.11435500472059676,3.0,0
-8.62,-17.04,-8.79,-0.62,1.06,-0.76,0.0,0.0,0.0,8.51,-26.86,0.11435345263132933,3.0,0
-1.78,-16.06,-3.36,0.19,1.51,0.01,0.0,0.0,0.0,36.21,-24.0,0.11434870105980006,5.0,0
-11.64,-4.66,5.39,0.46,-0.26,0.17,52.94,18.54,12.82,-34.94,-3.17,0.11434122652464372,5.0,0
-9.38,-10.31,-11.61,-0.5,0.75,0.38,0.0,0.0,0.0,-16.78,-49.06,0.11433300317448994,1.0,0
-11.79,0.37,-0.03,0.5,-0.43,-0.57,64.31,-14.06,12.56,-66.3,-28.35,0.1143321862854018,4.0,0
-2.63,-15.2,-9.97,0.99,0.96,-0.58,0.0,0.0,0.0,8.18,-38.95,0.11432891872904931,6.0,0
-10.11,3.97,-1.08,0.26,-0.44,0.28,57.99,-30.02,8.58,-83.82,-93.4,0.11432708072860102,4.0,0
-10.92,-3.36,0.99,-1.1,1.39,0.45,79.81,14.6,0.08,-46.22,-9.13,0.11432520188369834,1.0,0
-9.42,-4.82,3.72,0.05,-0.28,-0.72,68.64,18.37,3.64,-45.37,9.36,0.11432441222424648,2.0,0
-0.95,-14.63,-6.79,-0.03,-0.15,-0.2,0.0,0.0,0.0,32.69,-31.21,0.11432329580915938,5.0,0
0.57,-20.28,-13.11,0.39,0.23,0.02,-12.01,22.94,33.8,46.81,-63.08,0.11431666539272743,6.0,0
-10.83,-3.37,5.65,0.91,0.76,0.11,84.33,21.23,1.99,-44.52,-4.31,0.11431196828047072,6.0,0
-2.98,-14.29,-6.57,-0.11,-0.62,-0.38,0.0,0.0,0.0,4.25,-42.42,0.11430974906511464,2.0,0
-11.15,-7.58,2.25,-0.54,1.24,-0.83,48.61,11.02,4.5,-40.66,3.2,0.11430845565739178,4.0,0
0.43,-16.56,-11.47,-0.4,2.5,-0.02,-30.89,30.46,-16.64,35.28,-32.56,0.1143066993458523,6.0,0
-7.94,-1.57,-7.16,-0.03,-0.14,0.61,49.15,2.95,28.6,-48.95,-41.57,0.11430407168595218,1.0,0
-4.71,-18.39,-10.38,-0.87,2.32,0.12,0.0,0.0,0.0,23.42,-33.06,0.11430359516731743,5.0,0
-12.83,-0.5,6.83,-0.34,0.6,-0.27,54.56,16.57,10.22,-32.77,-7.41,0.11429357466116977,5.0,0
3.3,-15.64,-10.48,0.07,0.89,0.14,-16.11,37.09,-5.49,55.94,-35.91,0.1142922404089925,6.0,0
-10.59,-2.83,-3.47,-0.24,0.42,-0.95,0.0,0.0,0.0,-14.38,-34.67,0.11428751606709951,6.0,0
-9.02,-2.45,-2.08,0.16,-0.08,0.5,51.5,4.92,9.36,-51.57,-11.85,0.11428318655493244,1.0,0
-8.91,-3.33,-1.91,0.56,-0.85,-0.15,56.55,14.24,9.36,-32.5,-6.49,0.11428256027329822,2.0,0
-13.64,-3.98,9.81,1.14,0.93,0.1,83.79,15.32,-2.34,-41.87,1.52,0.11428141662857484,4.0,0
0.52,-16.54,-7.27,0.74,-1.54,-0.24,-23.59,31.36,20.24,25.6,-22.91,0.1142804363616691,6.0,0
2.06,-13.11,-10.08,0.67,-1.45,-0.24,-40.5,32.61,-13.9,22.03,-27.69,0.11427477259732476,6.0,0
-3.86,-17.64,-14.9,0.66,0.31,-0.56,0.0,0.0,0.0,15.24,-33.12,0.11426923136634365,6.0,0
-2.99,-2.97,6.48,-1.63,1.82,0.28,21.37,10.48,-77.48,-8.94,76.95,0.11425665127438653,5.0,0
-9.53,-4.5,-8.48,0.53,-0.85,0.02,52.76,15.14,14.73,-35.47,-5.65,0.114248455153869,5.0,0
-6.15,-2.21,-7.7,-0.37,0.98,0.0,48.07,18.37,15.42,-33.95,-5.05,0.11423704593627153,5.0,0
-7.76,-11.8,-7.82,0.09,0.0,-1.12,0.0,0.0,0.0,-6.79,-33.9,0.11423586144709375,6.0,0
-10.48,-13.93,-11.15,-0.27,-0.6,0.27,0.0,0.0,0.0,-16.08,-41.08,0.11423391452810037,1.0,0
-4.82,0.32,9.66,-0.56,-0.8,-0.01,47.89,-8.33,-52.01,-23.89,86.46,0.11423150470529041,3.0,0
-11.85,-2.18,5.5,-1.1,1.77,0.09,83.25,0.08,-29.9,-52.12,18.46,0.11422825076375605,6.0,0
-6.39,-17.03,-7.75,-0.48,-0.71,1.16,0.0,0.0,0.0,-0.59,-26.3,0.11422468368140457,2.0,0
-5.09,-3.71,-8.11,-0.85,1.36,-0.16,56.01,16.21,11.96,-34.4,-7.06,0.11422290014022883,3.0,0
-3.94,-19.77,-14.37,-0.77,1.77,-0.29,0.0,0.0,0.0,2.56,-27.76,0.11422028609514683,5.0,0
5.01,-7.18,-16.43,0.44,-1.25,0.07,-32.13,-3.76,52.16,23.6,-78.75,0.11421895184296955,6.0,0
