v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_hbos,anomaly_vote_count,GERCEK_ETIKET_label
2.25,-17.1,-8.25,-0.06,-0.17,0.08,-48.16,20.96,-6.17,27.44,-34.58,0.6471984433961203,3.0,0
1.42,-17.93,-11.45,0.12,-0.03,-0.23,0.0,0.0,0.0,36.06,-41.23,0.6471286347132946,4.0,0
-5.11,-16.76,-15.05,0.58,-0.01,-0.37,0.0,0.0,0.0,10.04,-55.58,0.6470364251365243,5.0,0
3.7,-14.58,-11.75,-0.27,0.24,0.03,0.0,0.0,0.0,47.17,-69.02,0.6469953240437148,5.0,0
-11.06,-0.63,4.26,-2.82,5.39,-0.46,67.01,-0.8,-30.85,-58.08,38.26,0.6469499485150053,5.0,0
2.9,-19.36,-7.19,-0.85,0.89,-0.04,-40.5,32.61,-13.9,21.88,-28.63,0.646945783642955,5.0,0
0.69,-13.59,-11.92,0.51,-1.42,0.3,-29.46,29.75,-20.42,15.73,-15.87,0.646900657185688,5.0,0
0.85,-15.23,-9.16,0.36,-0.59,0.92,-17.71,34.05,-16.3,21.43,-32.32,0.6468647344498438,5.0,0
0.61,-18.76,-11.0,0.56,-1.49,-1.18,0.0,0.0,0.0,23.81,-37.71,0.6468227556559688,5.0,0
0.58,-16.88,-11.33,-0.22,0.63,-0.42,-44.78,22.94,-2.57,36.05,-28.61,0.6468072521325828,5.0,0
-4.23,-7.14,3.56,-1.36,1.15,-0.39,0.0,0.0,0.0,6.41,2.25,0.6468049133575596,3.0,0
-0.55,-21.26,-9.42,-0.16,-0.15,1.14,-23.05,30.46,21.45,23.81,-31.31,0.6467968394886533,5.0,0
4.95,-10.67,-15.65,-0.43,0.21,0.47,-27.15,19.17,40.49,23.07,-69.3,0.6467837189500417,5.0,0
-9.18,3.61,-2.41,-1.14,1.3,-0.69,47.53,-21.95,11.09,-70.14,-84.34,0.6467701569610952,5.0,0
4.86,-9.41,-16.82,-0.42,0.28,0.18,-25.72,16.3,42.9,20.88,-73.14,0.6467583576979942,4.0,0
-2.57,-13.62,-2.69,-0.56,-1.07,-0.22,0.0,0.0,0.0,15.33,-44.0,0.6467123971749874,5.0,0
2.57,-14.5,-11.19,-0.59,1.12,-0.09,-46.91,25.8,-0.85,22.78,-29.02,0.6467067303874122,5.0,0
5.84,-12.57,-12.08,0.14,-0.17,0.01,-44.6,29.21,11.32,24.54,-51.66,0.6466964665993723,5.0,0
1.69,-14.93,-9.83,-0.17,1.2,0.64,-41.21,22.94,-10.12,34.43,-37.12,0.6466353999180773,5.0,0
-10.17,-3.89,1.82,-0.73,1.32,-0.31,73.87,19.8,-20.19,-43.34,-1.58,0.6465998908852512,5.0,0
-3.53,-18.34,-11.49,1.03,-0.67,-0.58,0.0,0.0,0.0,22.77,-48.95,0.6465379348710075,5.0,0
-10.1,-2.53,-7.13,0.13,-0.35,-0.6,0.0,0.0,0.0,-43.79,11.67,0.6465136410411264,4.0,0
-11.29,-3.93,-0.26,-0.89,-0.47,-0.28,79.64,14.06,-5.28,-43.98,4.14,0.6464636662903148,4.0,0
1.24,-18.5,-9.02,-0.26,-1.85,-0.63,-8.1,26.88,25.56,11.06,-30.86,0.6464480812937027,5.0,0
-8.22,9.22,-17.04,-1.76,0.15,-0.26,0.0,0.0,0.0,-28.57,-101.56,0.6464455939288819,5.0,0
-13.7,-3.63,-1.68,1.33,0.11,0.16,84.33,21.59,0.26,-44.37,5.62,0.646443599885164,5.0,0
-0.83,-17.65,-10.51,0.3,0.56,-0.8,0.0,0.0,0.0,28.29,-41.89,0.6464057910070161,5.0,0
-10.93,4.69,4.33,-1.41,1.37,-0.61,48.79,-35.93,2.5,-83.93,15.66,0.646400714412566,5.0,0
2.9,-16.6,-15.2,-0.53,0.43,0.32,-42.64,31.54,11.15,18.23,-41.57,0.6464006242904802,5.0,0
0.56,-15.77,-10.37,0.92,-0.37,-0.66,0.0,0.0,0.0,22.0,-27.04,0.6463619159533712,4.0,0
5.03,-9.13,-16.87,-0.26,0.05,0.22,-24.12,15.41,45.47,20.89,-74.45,0.6463498200142842,4.0,0
3.05,-14.22,-11.36,-0.83,-0.26,0.18,0.0,0.0,0.0,38.33,-58.99,0.6463062228870687,5.0,0
1.55,-13.75,-9.67,-0.69,2.76,0.3,-16.82,33.87,-12.35,26.05,-33.98,0.6462570321590185,5.0,0
2.09,-14.86,-11.97,-0.54,0.88,-0.08,-46.91,25.8,-0.85,22.71,-28.85,0.6462267067495896,5.0,0
-9.25,1.06,6.85,-0.66,-0.99,-1.34,62.32,-3.67,-19.07,-52.68,57.03,0.6462118317873456,4.0,0
0.89,-16.73,-12.71,0.43,-1.03,-0.57,0.0,0.0,0.0,24.72,-23.32,0.6462005622903596,5.0,0
2.9,-16.52,-9.12,0.37,-1.22,0.08,-48.69,17.2,-7.03,25.32,-33.79,0.6461853357613531,5.0,0
3.8,-24.0,-5.55,-0.62,2.53,-0.41,-5.43,33.51,-12.69,35.94,-31.68,0.6461615392373198,5.0,0
-9.16,-6.95,-12.58,-0.71,0.11,0.84,0.0,0.0,0.0,-18.64,-60.38,0.6461082781822266,5.0,0
-2.97,-17.58,-13.35,0.79,0.1,-0.69,0.0,0.0,0.0,17.65,-31.7,0.6460758036417874,5.0,0
2.99,-15.3,-8.2,-0.76,-0.19,-0.42,-26.44,28.13,-21.96,20.95,-22.1,0.6460330520245706,5.0,0
2.26,-14.02,-7.85,0.51,-1.21,-0.21,-40.5,32.61,-13.9,21.94,-27.62,0.6460155586974196,5.0,0
1.53,-16.68,-9.77,-0.72,1.11,-0.19,-10.41,29.21,-0.34,50.7,-27.57,0.6459562738668291,5.0,0
3.96,-15.04,-14.04,0.06,-0.22,-0.17,-35.52,33.69,-0.17,20.36,-49.2,0.6459466540900757,5.0,0
1.36,-15.27,-11.02,-1.44,0.11,0.14,-39.43,30.46,-8.06,22.59,-35.1,0.6459080265398317,5.0,0
4.12,-17.15,-10.0,1.05,-1.87,0.1,-7.38,34.05,-4.29,33.61,-29.06,0.6459034320398881,5.0,0
2.18,-16.64,-7.38,0.22,-1.12,-0.21,-36.76,29.21,-16.47,26.37,-33.35,0.645898711856756,5.0,0
3.05,-17.03,-12.81,-1.35,1.59,0.73,-34.98,23.83,-11.66,26.75,-32.06,0.6458880791722871,5.0,0
-2.67,-12.23,-0.83,-1.3,-0.19,-0.47,0.0,0.0,0.0,16.96,-43.68,0.6458631692405404,5.0,0
1.37,-16.9,-9.95,-0.67,1.09,-0.11,-9.16,34.76,-4.97,50.91,-27.45,0.6458504987157162,5.0,0
-1.54,-10.58,-0.26,0.13,-0.77,1.95,0.0,0.0,0.0,8.72,9.39,0.6458139004623019,5.0,0
3.18,-13.24,-15.23,0.11,-0.53,0.01,-62.4,-6.63,78.59,19.65,-64.22,0.6458132487680487,5.0,0
2.09,-14.86,-11.97,-0.54,0.88,-0.08,-46.91,25.8,-0.85,22.65,-28.66,0.645812253129232,5.0,0
1.09,-14.06,-16.5,0.0,-1.52,0.0,0.0,0.0,0.0,19.64,-69.79,0.645810988665451,5.0,0
5.32,-16.18,-10.48,0.37,-0.6,-0.26,-25.37,29.21,27.45,35.37,-43.71,0.6458082387922094,4.0,0
1.91,-15.67,-5.34,-0.18,-0.07,-0.2,0.0,0.0,0.0,52.23,-47.74,0.6457863384767762,5.0,0
-11.83,-1.43,1.34,-0.43,1.2,-1.38,80.0,-2.41,-1.12,-53.74,-7.21,0.6457804015866929,5.0,0
-12.62,-2.62,2.62,0.6,-0.3,1.41,83.61,9.4,-13.6,-55.37,11.76,0.6457710303959617,5.0,0
7.33,-13.64,-13.77,0.22,0.34,0.06,-26.26,32.97,22.48,42.39,-78.08,0.6457662030832559,5.0,0
2.7,-16.0,-6.54,-0.56,0.99,0.4,-10.05,29.21,-5.83,32.08,-34.49,0.6457568385513036,5.0,0
2.89,-14.51,-12.95,-1.29,1.43,0.63,-34.98,23.83,-11.66,26.76,-31.81,0.645749869984361,5.0,0
2.06,-15.78,-9.07,-0.71,0.88,-0.24,-10.41,29.21,-0.34,50.95,-29.59,0.6457002366422747,5.0,0
-8.78,-2.11,-8.05,-2.64,3.18,-0.73,17.71,-39.96,3.43,-57.01,-61.96,0.6456637334146006,5.0,0
1.24,-18.5,-9.02,-0.26,-1.85,-0.63,-8.1,26.88,25.56,11.18,-30.84,0.6456369083462338,5.0,0
2.67,-15.76,-11.25,0.17,-1.3,0.15,-3.65,37.45,13.72,28.72,-39.92,0.6456310977344316,5.0,0
3.33,-13.76,-8.74,-0.17,0.75,0.07,-6.85,33.15,-3.43,52.12,-24.87,0.6456154868065388,5.0,0
3.09,-15.81,-7.5,-0.92,-0.2,-0.15,-4.18,39.42,10.81,30.03,-38.39,0.645600792429096,5.0,0
3.08,-15.95,-9.22,0.63,-0.91,0.24,-47.09,23.47,-7.55,22.27,-27.34,0.6455553944215165,5.0,0
2.94,-12.68,-14.07,0.94,-0.21,0.19,0.0,0.0,0.0,23.01,-63.14,0.6455520616380194,5.0,0
1.75,-17.36,-9.02,0.15,-0.75,-0.27,-45.84,25.09,-7.72,24.14,-29.06,0.6454468931512002,4.0,0
1.68,-13.88,-8.61,-0.58,2.44,0.28,-16.82,33.87,-12.35,28.41,-36.02,0.6454401417792971,5.0,0
-9.77,-3.27,-0.04,1.27,-0.71,1.12,56.37,11.91,-1.21,-54.44,33.82,0.6454320314132206,5.0,0
-6.52,-14.96,-4.35,1.71,-0.95,0.39,0.0,0.0,0.0,-0.28,10.92,0.6453890467733635,5.0,0
3.36,-14.58,-8.95,-0.27,0.11,-0.68,0.0,0.0,0.0,33.05,-34.43,0.6453550958513438,4.0,0
2.64,-18.69,-8.33,0.7,-1.31,0.38,-12.37,30.46,19.04,48.2,-39.96,0.6453277629533375,5.0,0
-9.59,-3.13,-0.22,-0.09,0.09,-0.33,83.97,20.87,-0.43,-43.44,5.37,0.6453195213319501,5.0,0
8.08,-11.79,-14.74,0.14,0.51,0.79,-25.55,34.41,20.07,46.09,-69.12,0.6452123126419983,5.0,0
3.86,-14.66,-13.51,0.27,-0.38,0.38,-44.6,29.21,11.32,23.59,-49.85,0.6451742236731092,5.0,0
2.85,-14.39,-9.34,0.11,0.05,-0.26,-20.03,35.3,-12.01,44.24,-43.43,0.6451594321610402,5.0,0
-9.25,1.06,6.85,-0.66,-0.99,-1.34,62.32,-3.67,-19.07,-51.98,56.82,0.6451552328172742,4.0,0
2.14,-15.89,-7.93,-0.27,-0.56,-0.38,-5.96,32.97,-4.63,20.57,-8.6,0.6451461018521208,5.0,0
-3.09,-4.8,-12.89,-0.16,0.0,-0.49,0.0,0.0,0.0,-13.77,-36.19,0.6451331219521453,5.0,0
2.15,-13.76,-15.76,0.16,-0.51,0.25,-36.23,8.6,60.57,20.49,-65.37,0.6451250632056199,5.0,0
1.15,-17.09,-5.56,-1.03,1.79,0.0,-0.62,34.05,-6.0,34.45,-29.53,0.6451037949291304,5.0,0
-8.38,-3.76,-1.04,0.4,-0.16,-0.15,80.0,14.06,-1.82,-44.43,1.53,0.6450766685422805,5.0,0
-7.17,-4.5,-4.04,-1.03,1.84,-0.68,87.58,19.44,2.34,-43.62,-4.12,0.6450667825940134,5.0,0
-3.45,-16.52,-4.07,0.72,-1.68,1.96,0.0,0.0,0.0,5.9,4.22,0.6450204396140752,5.0,0
2.92,-14.41,-9.19,0.94,-0.1,0.45,-13.97,33.87,-14.07,27.27,-25.74,0.6450165288563411,5.0,0
1.52,-16.64,-9.58,0.11,0.0,-0.3,-42.82,25.62,-9.26,28.68,-32.91,0.6450102424064849,4.0,0
-4.02,-11.11,-13.52,-0.06,-0.11,-0.14,0.0,0.0,0.0,-14.3,-35.19,0.645005119850652,5.0,0
-8.98,-21.88,-5.24,-0.53,0.31,-1.18,0.0,0.0,0.0,-17.12,-35.9,0.6449604102619658,5.0,0
0.87,-16.13,-8.15,-0.51,0.7,-0.23,-0.62,34.05,-6.0,35.34,-31.72,0.6449293853879824,5.0,0
1.69,-16.6,-10.14,0.32,-0.33,-0.41,-42.82,25.62,-9.26,28.05,-32.95,0.6449222794727484,4.0,0
3.49,-16.14,-8.86,-0.28,0.68,0.08,-22.52,31.36,24.71,48.17,-39.39,0.6449167120282057,5.0,0
2.45,-15.63,-8.26,0.45,-1.5,0.72,0.0,0.0,0.0,14.56,-22.64,0.6449152392406202,5.0,0
0.87,-16.6,-9.22,0.17,0.26,-0.26,-1.33,36.2,15.27,35.4,-37.78,0.6449149813489355,5.0,0
0.95,-14.95,-6.55,0.71,-0.22,0.13,0.0,0.0,0.0,37.31,-38.49,0.644901531490567,3.0,0
-14.76,-0.33,1.82,0.53,0.27,-0.07,80.36,12.99,-3.55,-44.86,2.25,0.6448924861996809,5.0,0
1.04,-15.6,-6.72,-0.2,0.12,0.2,-3.47,33.33,10.81,32.51,-27.05,0.6448887943276672,5.0,0
-0.21,-13.11,-8.27,1.42,-0.83,0.2,0.0,0.0,0.0,27.41,-30.85,0.6448568138308356,4.0,0
4.07,-13.1,-7.87,0.59,-0.82,0.19,-31.24,30.82,-17.67,27.02,-26.13,0.6447949614350771,5.0,0
3.29,-15.27,-7.94,-0.02,1.0,0.11,-11.66,35.12,-9.78,53.29,-31.37,0.6447831786688784,5.0,0
-5.99,-23.58,-7.79,-1.68,1.13,0.29,0.0,0.0,0.0,21.77,-29.99,0.6447515756410166,5.0,0
1.3,-13.9,-8.51,0.14,-0.12,-0.42,-30.71,22.04,28.14,29.97,-38.48,0.6447383411467872,5.0,0
1.56,-13.92,-21.97,-0.59,-0.53,-0.12,0.0,0.0,0.0,18.1,-70.52,0.6446996317858088,5.0,0
2.94,-17.69,-8.37,-0.69,1.08,-0.19,-10.05,34.23,17.5,39.07,-34.67,0.6446113446721428,5.0,0
2.04,-15.87,-8.78,-0.82,-0.26,0.76,0.0,0.0,0.0,22.58,-28.81,0.6445555863782549,5.0,0
1.92,-15.97,-9.58,-0.77,-0.27,0.76,0.0,0.0,0.0,22.47,-28.74,0.6445483924952834,5.0,0
2.14,-15.84,-8.27,-0.89,-0.21,0.75,0.0,0.0,0.0,22.53,-28.77,0.6445483924952834,5.0,0
1.0,-13.33,-3.73,0.18,0.9,-0.03,0.0,0.0,0.0,31.79,-45.1,0.6444426962113526,5.0,0
-8.63,1.04,5.95,-0.56,-1.08,-1.38,62.32,-3.67,-19.07,-50.01,56.18,0.6444244415895996,4.0,0
-0.97,-16.65,-10.07,-0.34,1.62,0.66,-46.02,22.04,-0.68,33.95,-25.59,0.6444011796237045,5.0,0
-1.06,-13.55,-12.3,-0.04,0.96,1.07,0.0,0.0,0.0,25.11,-37.53,0.6443988983534062,5.0,0
-7.38,-39.73,-15.46,-1.04,1.04,-0.59,0.0,0.0,0.0,-10.51,-39.85,0.6443451417726235,5.0,0
-6.85,2.24,4.42,-0.82,1.31,0.08,61.42,1.88,-2.25,-61.16,5.47,0.6443171278156333,5.0,0
-11.89,-1.6,-3.41,-0.43,0.55,-1.29,0.0,0.0,0.0,-16.03,-41.97,0.6442752218061273,5.0,0
-4.7,-19.51,-18.18,-0.65,-1.05,-0.84,0.0,0.0,0.0,19.3,-35.01,0.6442737691863393,5.0,0
-1.26,-14.25,-10.92,0.82,-2.3,0.61,-8.27,32.79,-16.47,16.82,-22.3,0.6441732124125913,5.0,0
-11.01,0.41,1.79,-0.42,0.93,0.72,77.84,-13.53,-9.78,-65.95,11.76,0.6441620792045678,5.0,0
1.34,-19.79,-9.07,-0.88,0.39,-0.22,-15.75,31.72,-20.93,15.29,-19.53,0.6441590386552073,5.0,0
2.89,-14.51,-12.95,-1.29,1.43,0.63,-34.98,23.83,-11.66,26.75,-31.66,0.6441495942946914,5.0,0
1.94,-17.47,-10.45,-0.96,2.17,0.18,-47.98,22.22,3.26,36.96,-23.13,0.644128386526147,5.0,0
-1.55,-17.73,-13.81,-0.61,-0.49,-0.51,0.0,0.0,0.0,17.58,-47.86,0.6441215089483053,5.0,0
6.03,-18.84,-8.09,0.23,-0.49,-0.41,-43.17,20.96,-12.35,41.39,-30.22,0.6440846671076684,5.0,0
5.16,-13.84,-8.18,0.3,-0.92,0.81,0.0,0.0,0.0,33.58,-34.77,0.644070691248012,5.0,0
5.22,-13.45,-13.51,0.48,-0.65,0.31,-44.6,29.21,11.32,23.69,-50.14,0.6440706247858584,5.0,0
3.27,-15.93,-10.86,0.03,0.89,0.17,-16.11,37.09,-5.49,55.7,-35.92,0.6440360161113653,5.0,0
1.24,-18.38,-10.97,0.19,0.4,-0.69,0.0,0.0,0.0,35.04,-41.59,0.6440324219699264,5.0,0
-6.18,-5.57,-9.23,0.04,-0.22,-0.12,0.0,0.0,0.0,-12.73,-36.03,0.6440245694813865,5.0,0
3.69,-16.06,-6.46,0.22,-1.27,-0.58,-44.06,28.67,-3.6,18.47,-26.62,0.644017828158821,5.0,0
1.78,-15.69,-12.27,0.81,-1.85,-0.06,-22.34,32.61,-15.95,25.8,-18.9,0.6439790476597861,5.0,0
-0.9,-16.97,-9.09,-0.2,-0.09,-0.42,-6.14,36.74,0.0,30.9,-51.19,0.6439110583926843,5.0,0
0.86,-12.93,-10.39,-0.09,0.69,0.45,-24.12,31.54,-15.61,16.88,-6.19,0.6438728363533569,5.0,0
1.25,-18.29,-8.7,-0.05,-0.5,-0.32,-44.06,25.44,-7.72,23.92,-28.86,0.6438600158427533,3.0,0
4.57,-15.62,-10.49,0.74,-0.94,0.0,-23.23,32.43,23.68,32.67,-37.15,0.6438470015210814,5.0,0
-7.55,-1.4,4.63,-1.12,1.23,-0.05,61.78,17.29,-13.0,-45.35,27.54,0.6438459960615291,5.0,0
-3.41,-3.65,-12.48,-0.22,0.0,-0.64,0.0,0.0,0.0,-12.88,-35.54,0.6438425855162461,5.0,0
1.42,-14.02,-10.3,0.33,0.43,-0.36,0.0,0.0,0.0,24.12,-37.97,0.6437943273601,3.0,0
1.34,-19.79,-9.07,-0.88,0.39,-0.22,-15.75,31.72,-20.93,15.18,-19.45,0.6437449707394517,5.0,0
5.09,-15.31,-11.43,0.42,-0.74,-0.24,-22.16,32.08,25.74,34.63,-42.29,0.6437277059312291,5.0,0
-10.96,4.8,6.73,0.49,-1.37,-0.24,51.68,-32.34,1.12,-81.95,25.95,0.6437265167646301,5.0,0
1.4,-17.07,-10.92,1.89,-3.11,0.21,-14.86,31.54,-7.37,22.86,-23.76,0.6436593130599101,5.0,0
2.39,-17.62,-10.19,0.43,-1.4,-0.35,-5.6,33.33,13.55,15.79,-14.87,0.6436520362799675,5.0,0
2.39,-17.62,-10.19,0.43,-1.4,-0.35,-5.6,33.33,13.55,15.6,-16.75,0.6436520362799675,5.0,0
-10.28,4.01,-2.81,-0.45,0.18,-0.6,48.43,-28.4,12.22,-66.66,-93.34,0.6436420471965069,5.0,0
1.08,-16.78,-11.45,0.51,-1.81,-0.34,-39.97,27.06,-13.38,29.64,-30.91,0.6436217101002414,5.0,0
2.4,-17.52,-11.55,0.34,-1.2,-0.33,-5.6,33.33,13.55,15.91,-15.05,0.6436120228958316,5.0,0
0.99,-17.26,-4.76,0.42,-1.41,-0.94,-9.34,32.43,-20.24,13.58,-21.35,0.6436082503939998,5.0,0
0.31,-17.51,-7.34,-0.43,1.32,0.42,-43.88,23.11,13.38,51.98,-11.63,0.6435903987941821,5.0,0
2.4,-17.52,-11.55,0.34,-1.2,-0.33,-5.6,33.33,13.55,16.04,-15.22,0.643572009511696,5.0,0
3.27,-15.93,-10.86,0.03,0.89,0.17,-16.11,37.09,-5.49,55.47,-35.94,0.6435540231917632,5.0,0
2.48,-22.26,-13.78,-0.41,0.24,-0.44,-4.71,33.87,1.02,29.52,-32.26,0.6435512444400237,5.0,0
1.72,-15.37,-11.68,-0.39,0.61,-0.13,-46.91,25.8,-0.85,22.6,-28.48,0.6435301769527427,5.0,0
1.25,-17.48,-8.27,0.6,-1.0,-0.3,-17.71,28.67,25.22,21.78,-31.13,0.6434674344251291,4.0,0
-9.45,-13.32,-15.52,0.45,-0.16,-1.24,0.0,0.0,0.0,-12.5,-36.41,0.6434673119306146,5.0,0
0.09,-16.83,-7.08,0.21,0.96,0.85,-33.2,26.34,-15.44,19.07,-18.17,0.6433982508723907,5.0,0
0.37,-14.18,-13.23,1.25,-1.74,-0.1,-12.73,37.27,-4.29,15.01,-32.91,0.6433782699827054,5.0,0
0.19,-17.21,-8.17,-0.33,1.15,0.39,-43.88,23.11,13.38,51.44,-12.01,0.6433725968960585,5.0,0
-1.31,-17.85,-9.35,-0.3,0.05,-0.29,-6.49,36.38,-10.29,30.33,-49.56,0.643365843784489,5.0,0
-4.97,-9.1,-12.96,0.16,-0.29,0.1,0.0,0.0,0.0,-16.06,-41.27,0.6433165450714865,5.0,0
-0.21,-15.31,-9.89,0.37,0.07,0.1,-25.37,25.98,-7.55,33.32,-41.13,0.6432705398787114,5.0,0
1.75,-17.96,-14.85,-0.45,-0.36,-0.17,-36.76,36.02,-2.4,17.58,-42.04,0.6432345741448887,5.0,0
4.98,-14.1,-7.86,0.31,-1.0,0.81,0.0,0.0,0.0,30.34,-33.06,0.6432307133395351,5.0,0
-6.16,1.85,5.32,-1.43,1.08,-1.03,64.48,-5.28,-1.12,-53.65,-9.59,0.6431628532104022,5.0,0
1.3,-17.92,-6.83,0.18,-1.33,-0.23,-26.97,27.24,-7.37,23.0,-12.65,0.6431446223758212,5.0,0
0.41,-14.6,-11.67,0.73,-1.51,0.43,-29.46,29.75,-20.42,15.69,-15.64,0.643070919654653,5.0,0
4.21,-19.79,-8.95,1.36,-2.06,-0.13,-6.14,32.79,4.8,35.83,-32.54,0.6430435503665578,5.0,0
-8.95,-2.5,-8.58,-0.41,1.41,-0.43,19.67,-37.63,6.34,-40.74,-76.18,0.6430214459371683,5.0,0
0.87,-16.13,-8.15,-0.51,0.7,-0.23,-0.62,34.05,-6.0,35.4,-31.67,0.6429827011407191,5.0,0
2.7,-16.1,-10.7,0.33,1.34,-0.12,-35.52,30.82,-13.9,32.57,-32.32,0.6429751242175735,5.0,0
3.54,-16.56,-6.51,0.86,-0.79,-0.25,-29.46,28.67,25.56,27.21,-14.6,0.64296677392429,5.0,0
-5.43,-2.42,5.05,-0.88,0.76,-0.5,63.76,14.24,-15.25,-43.67,31.75,0.6429404359120817,4.0,0
5.48,-9.15,-14.97,0.3,0.24,-0.38,-28.93,0.89,60.4,22.5,-73.83,0.6429061109075208,4.0,0
1.55,-13.75,-9.67,-0.69,2.76,0.3,-16.82,33.87,-12.35,28.27,-35.92,0.6428515977737198,5.0,0
2.91,-16.75,-7.83,-0.49,-0.13,-0.12,-46.73,18.81,-13.38,29.6,-34.3,0.6427949845134172,4.0,0
3.5,-21.5,-12.54,0.65,-0.65,0.25,-40.5,27.24,-16.64,23.63,-25.64,0.6427854352509851,5.0,0
0.54,-17.15,-7.54,-0.17,1.27,-0.55,0.0,0.0,0.0,20.33,-33.38,0.642754489382949,5.0,0
-0.8,-19.11,-11.52,-0.42,0.21,1.05,0.0,0.0,0.0,26.97,-36.25,0.6427373918824125,5.0,0
2.55,-14.96,-10.63,-0.16,1.33,-0.21,-6.49,34.59,-0.68,40.71,-38.42,0.6427276989322904,5.0,0
4.04,-16.47,-9.07,-0.05,-0.82,-0.19,-47.98,23.29,-6.0,23.43,-25.67,0.6427058273274285,5.0,0
-7.22,-0.34,6.21,-2.42,2.83,-0.39,61.78,17.29,-13.0,-44.19,36.84,0.6426463197642919,5.0,0
1.51,-19.39,-9.5,-0.49,0.87,0.05,-13.62,32.43,-16.13,47.52,-26.54,0.642620083286849,5.0,0
-0.5,-15.49,-10.34,-0.56,0.77,0.06,-15.04,36.74,-3.43,20.37,-42.0,0.6426079011877835,5.0,0
4.09,-18.82,-13.69,0.05,0.77,0.28,-45.31,26.34,-6.52,21.85,-25.28,0.6425857724791911,5.0,0
1.84,-17.5,-14.39,-0.1,-0.83,-0.23,-36.76,36.02,-2.4,17.54,-42.0,0.6425849136336627,5.0,0
2.4,-19.13,-6.04,0.67,-1.19,0.39,-12.37,30.46,19.04,48.58,-40.42,0.642574854930494,5.0,0
2.4,-19.13,-6.04,0.67,-1.19,0.39,-12.37,30.46,19.04,48.42,-40.16,0.6425572602517814,5.0,0
0.51,-17.49,-12.92,0.56,-1.17,-0.65,0.0,0.0,0.0,24.67,-23.13,0.6425529105402753,5.0,0
2.17,-16.3,-13.2,-0.16,1.21,0.35,-45.67,25.62,-11.32,27.03,-30.93,0.642532554982257,5.0,0
-8.27,5.27,-3.66,-0.17,-0.05,-0.54,41.58,-33.42,13.6,-65.58,-101.85,0.6424134829736189,5.0,0
-14.76,-0.33,1.82,0.53,0.27,-0.07,80.36,12.99,-3.55,-44.7,2.21,0.6423708380621905,5.0,0
-13.13,-3.0,1.49,0.51,-0.48,0.05,87.58,19.44,2.34,-43.85,-4.49,0.6423444905710035,5.0,0
-9.02,-5.98,-5.16,-0.2,0.15,-1.07,0.0,0.0,0.0,-14.62,-34.79,0.6423077843380712,5.0,0
2.22,-19.24,-5.76,0.56,-0.9,0.32,-12.37,30.46,19.04,48.97,-41.03,0.6422736677752797,5.0,0
2.22,-19.24,-5.76,0.56,-0.9,0.32,-12.37,30.46,19.04,48.78,-40.72,0.6422052943106517,5.0,0
1.76,-15.08,-11.84,-0.66,1.44,-0.44,-4.71,32.79,-17.5,28.83,-16.71,0.6421327141102112,5.0,0
3.86,-15.67,-7.78,-0.14,0.72,0.44,-0.8,25.62,11.66,32.96,-43.73,0.6421023142693866,5.0,0
4.9,-15.62,-9.04,0.43,-0.12,0.5,-47.09,19.89,-12.69,38.44,-32.35,0.6420919406270192,5.0,0
4.34,-15.99,-8.54,-0.25,1.65,0.59,-23.41,29.03,24.88,52.23,-33.33,0.6419993224295156,5.0,0
0.23,-16.69,-13.85,-0.47,0.5,0.0,0.0,0.0,0.0,20.86,-43.19,0.6419576438989812,3.0,0
1.28,-14.35,-7.33,-0.2,0.88,0.74,0.0,0.0,0.0,21.63,-25.13,0.6419495951384823,5.0,0
1.48,-16.47,-9.38,0.34,-0.33,-0.39,-42.82,25.62,-9.26,28.03,-32.96,0.6419413439448828,4.0,0
-8.97,-3.1,-3.28,-1.35,1.24,-0.48,83.97,21.23,-2.5,-44.67,2.81,0.6419204856484574,5.0,0
-2.95,-15.59,-10.16,0.16,-0.21,0.05,0.0,0.0,0.0,-15.05,-36.45,0.6419100264452003,5.0,0
-2.43,-18.89,-12.47,-0.05,-1.21,-1.19,0.0,0.0,0.0,21.21,-39.77,0.6418797082152389,5.0,0
-5.91,-20.41,-12.88,-0.51,0.71,-1.16,0.0,0.0,0.0,4.85,-47.84,0.6418356811253391,5.0,0
2.43,-15.59,-5.85,-0.8,0.34,-0.44,0.0,0.0,0.0,35.62,-33.64,0.6418291912289896,4.0,0
1.51,-19.39,-9.5,-0.49,0.87,0.05,-13.62,32.43,-16.13,47.31,-26.05,0.6418089831114054,5.0,0
-3.94,-5.44,-15.23,-0.14,-0.05,-0.49,0.0,0.0,0.0,-15.62,-37.42,0.6417792244736044,5.0,0
5.09,-15.31,-11.43,0.42,-0.74,-0.24,-22.16,32.08,25.74,34.26,-41.54,0.6417531250748049,5.0,0
1.54,-20.29,-9.3,-0.96,1.67,-0.52,-25.9,31.9,-19.04,19.41,-10.48,0.6417285533234932,5.0,0
1.71,-14.73,-9.15,0.36,-0.92,-0.18,-28.39,26.88,-20.76,17.69,-5.06,0.6417258289397879,5.0,0
1.82,-12.99,-17.26,0.24,-1.17,0.12,0.0,0.0,0.0,14.86,-69.99,0.6417041885923841,5.0,0
-5.63,-12.32,-13.2,0.39,-0.77,-0.24,0.0,0.0,0.0,4.64,-34.84,0.6416776257580245,5.0,0
