v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_copod,anomaly_vote_count,GERCEK_ETIKET_label
2.5,-16.27,-13.79,0.11,-1.17,-0.25,-35.34,33.51,-6.86,18.34,-42.0,0.6417282686997071,5.0,0
-5.88,-16.2,-11.36,0.01,1.75,0.22,0.0,0.0,0.0,5.0,-54.1,0.6417052548278103,4.0,0
5.02,-9.75,-16.91,0.14,-0.26,0.05,-31.24,20.43,37.92,24.97,-70.07,0.6416720398871192,4.0,0
3.02,-17.13,-9.89,-0.1,0.73,0.33,-43.88,21.68,-8.58,35.13,-39.33,0.6416100143632052,4.0,0
-0.43,-14.92,-11.61,0.32,-1.0,0.16,-41.21,24.73,27.62,24.7,-23.85,0.641596310266418,4.0,0
2.82,-18.28,-8.93,-0.29,0.69,-0.31,-46.73,23.83,-0.68,29.17,-35.83,0.6415942525489144,5.0,0
2.5,-16.27,-13.79,0.11,-1.17,-0.25,-35.34,33.51,-6.86,18.3,-41.99,0.6415934616623244,5.0,0
2.11,-15.07,-12.33,-0.25,0.99,-0.39,-4.71,32.79,-17.5,28.78,-16.1,0.6415869923125911,5.0,0
0.63,-16.36,-7.75,-0.2,0.33,-0.3,0.08,33.33,0.85,35.75,-32.28,0.6415835837199572,5.0,0
-1.86,-17.7,-10.96,-0.48,1.01,-0.37,-44.78,22.94,-2.57,38.93,-31.57,0.6415769992908589,5.0,0
0.76,-17.71,-8.79,-0.41,0.97,0.21,-16.82,32.08,-15.78,28.88,-35.66,0.6415710857423199,5.0,0
1.43,-16.48,-8.63,-0.04,-0.18,0.47,-27.86,28.49,-20.93,35.32,-31.82,0.6415433141276446,5.0,0
4.23,-18.6,-10.11,0.39,-0.16,0.26,-22.7,29.03,22.48,38.11,-26.69,0.6415225430214769,3.0,0
-2.05,-19.21,-11.49,-0.08,-0.64,1.39,0.0,0.0,0.0,23.23,-35.72,0.6414909753079092,5.0,0
4.13,-16.07,-9.68,-0.36,1.14,-0.01,-20.03,32.08,24.02,46.48,-38.96,0.6414908881396432,5.0,0
2.69,-18.12,-5.14,-0.18,0.08,-0.27,-15.75,31.72,18.19,50.77,-18.04,0.6414899123127775,4.0,0
5.48,-9.15,-14.97,0.3,0.24,-0.38,-28.93,0.89,60.4,21.44,-74.03,0.6414668113432704,4.0,0
-10.72,4.13,2.0,-1.54,1.57,-0.65,48.79,-35.93,2.5,-84.47,30.21,0.641407520144084,5.0,0
3.2,-14.18,-10.0,-0.3,1.14,0.0,-47.62,22.22,-3.6,30.74,-36.77,0.6413826193355381,5.0,0
1.18,-19.07,-14.0,0.32,0.63,-0.34,0.0,0.0,0.0,23.35,-45.12,0.6413693757495849,5.0,0
2.98,-18.15,-13.46,0.07,0.01,-1.06,0.0,0.0,0.0,15.7,-49.25,0.6413432891665044,5.0,0
-11.33,4.43,1.32,-1.23,1.24,-0.56,45.36,-36.83,3.38,-83.1,89.0,0.6413186630722161,5.0,0
-13.02,-2.72,-3.43,2.25,0.45,0.14,81.08,21.95,2.68,-42.25,-2.27,0.6412358979416071,4.0,0
-0.06,-17.41,-9.26,-0.27,0.47,0.2,-1.69,32.61,6.0,41.12,-23.88,0.6412223240333056,3.0,0
-9.05,-0.99,2.77,-1.96,2.06,0.47,64.67,7.97,-5.01,-58.65,20.25,0.6412130989005337,5.0,0
3.37,-18.28,-16.78,0.32,-2.22,-0.01,-18.6,30.64,-10.98,20.74,-8.97,0.6412056545514957,5.0,0
-10.93,4.69,4.33,-1.41,1.37,-0.61,48.79,-35.93,2.5,-83.73,13.3,0.641177083709318,5.0,0
3.44,-15.06,-13.51,0.32,-0.97,-0.41,-41.93,31.18,2.23,23.44,-47.4,0.6411419607590725,5.0,0
5.16,-10.54,-17.37,-0.14,0.09,0.14,-30.0,22.76,38.09,24.5,-70.32,0.6411261885263861,4.0,0
-8.38,7.72,-10.24,-1.71,0.77,0.07,0.0,0.0,0.0,-28.77,-112.31,0.6411220563187856,5.0,0
2.74,-20.3,-11.89,0.26,-0.01,0.19,-30.89,26.88,-7.03,22.27,-10.19,0.641101986549249,5.0,0
1.18,-15.11,-10.51,0.49,-0.35,0.45,-46.02,25.27,-5.14,24.02,-29.78,0.6410859633742985,4.0,0
1.87,-15.55,-7.69,-0.89,1.14,-0.03,-23.59,31.36,20.24,24.83,-21.92,0.641084070160818,4.0,0
-16.56,-25.1,-16.16,-0.35,0.25,2.55,0.0,0.0,0.0,7.06,-30.08,0.6410780784920452,5.0,0
-1.14,-15.31,-11.73,-0.18,-1.35,-0.09,-8.27,32.79,-16.47,11.72,-19.1,0.6410468938622206,4.0,0
-6.31,-5.66,-3.33,-2.17,4.66,-0.73,0.0,0.0,0.0,23.8,0.12,0.6410299435365086,5.0,0
2.13,-14.9,-9.35,0.5,-1.13,-0.12,-28.39,26.88,-20.76,17.45,-4.54,0.6410223800199008,5.0,0
1.55,-15.06,-10.59,0.23,-0.86,-0.28,-16.11,36.02,-4.11,28.59,-45.89,0.6410043258537416,5.0,0
-7.15,-8.56,-18.84,-0.71,-0.59,-0.93,30.71,3.58,15.27,-2.61,-36.35,0.6410015489243579,4.0,0
2.58,-15.4,-9.43,0.09,-0.76,-0.44,-32.67,24.37,26.25,33.59,-31.01,0.6409991018061022,5.0,0
-1.48,-13.75,-14.01,-0.11,-1.23,-0.07,-53.32,13.62,37.92,14.15,-62.04,0.6409870641302889,5.0,0
5.48,-9.35,-16.76,-0.1,0.13,0.18,-32.13,20.96,38.09,25.93,-71.3,0.6409726200027447,4.0,0
1.39,-16.84,-9.9,0.58,-1.86,-0.05,-14.33,28.49,26.42,18.18,-29.57,0.6409614367065044,5.0,0
0.36,-18.95,-13.4,-0.2,2.19,-0.29,0.0,0.0,0.0,30.86,-30.06,0.6409559357642994,5.0,0
0.78,-16.22,-11.98,0.1,-1.8,-0.25,-5.07,28.13,22.3,6.73,-20.22,0.6409537247585305,4.0,0
5.06,-10.21,-17.12,-0.29,-0.02,0.21,-26.26,15.77,42.73,21.04,-71.51,0.6409440035316418,4.0,0
1.48,-18.98,-7.74,0.05,0.94,-0.7,-13.97,32.43,-17.16,45.76,-24.66,0.6409318396514201,5.0,0
-0.18,-24.04,-7.39,-0.28,0.77,-0.71,0.62,31.0,-6.52,44.14,-16.2,0.6409166103717081,5.0,0
-5.79,-12.35,-12.04,-0.27,0.08,-0.96,0.0,0.0,0.0,-6.68,-33.99,0.6409072055837575,5.0,0
-0.86,-19.07,-13.0,-0.4,0.24,1.03,0.0,0.0,0.0,27.19,-36.26,0.6408993291184251,5.0,0
-5.11,-12.47,-12.48,-0.12,-0.1,-0.35,0.0,0.0,0.0,-10.49,-26.41,0.6408944828462556,4.0,0
1.91,-18.28,-8.37,0.15,-0.45,0.04,-12.37,30.1,-0.51,48.44,-32.37,0.6408864926538985,5.0,0
-2.18,-19.17,-8.41,-0.54,1.93,0.34,0.0,0.0,0.0,35.7,-32.96,0.6408837500357437,4.0,0
2.77,-12.67,-11.21,-0.06,1.05,-0.34,-16.29,32.97,20.42,42.09,-25.51,0.6408799808123008,5.0,0
1.3,-13.9,-8.51,0.14,-0.12,-0.42,-30.71,22.04,28.14,29.97,-38.51,0.6408563544818194,5.0,0
-2.29,-18.92,-11.5,-0.17,-0.47,1.32,0.0,0.0,0.0,23.38,-35.78,0.640855491237738,5.0,0
1.19,-16.85,-9.04,0.02,0.36,0.21,-3.29,32.08,0.0,46.87,-21.04,0.6408525650520406,3.0,0
-1.71,-18.58,-8.79,0.51,0.49,0.6,0.0,0.0,0.0,28.05,-35.11,0.6408456511505178,5.0,0
4.66,-11.98,-5.5,0.19,0.31,-0.91,0.0,0.0,0.0,60.17,-33.34,0.6408430778752155,5.0,0
-4.22,-16.07,-14.36,0.15,1.27,0.07,0.0,0.0,0.0,10.14,-54.16,0.6408403061657555,4.0,0
2.86,-17.33,-10.18,-0.65,1.12,-0.21,-10.05,34.23,17.5,39.17,-34.7,0.6408375464153151,5.0,0
0.13,-18.18,-9.48,0.44,-1.42,-0.32,-32.67,24.37,26.25,34.76,-31.16,0.6408216765014155,4.0,0
-7.56,-5.61,-10.36,-0.27,-0.04,-0.92,0.0,0.0,0.0,-15.55,-33.6,0.6408214250884792,5.0,0
-11.09,3.9,1.28,-1.55,1.57,-0.64,48.79,-35.93,2.5,-84.61,40.83,0.6407938467146916,5.0,0
2.84,-17.61,-5.78,-0.38,0.46,-0.28,-15.75,31.72,18.19,51.2,-17.84,0.6407878563100913,5.0,0
5.42,-15.95,-10.56,0.28,-0.44,-0.27,-25.37,29.21,27.45,35.52,-44.24,0.6407728326951296,4.0,0
2.49,-18.64,-9.24,0.35,-1.44,-0.53,-39.97,27.06,-13.38,31.98,-31.67,0.6407717187480308,5.0,0
-5.41,-16.87,-14.77,0.27,1.23,0.23,0.0,0.0,0.0,7.3,-54.16,0.6407478400529764,4.0,0
-5.9,-10.54,-5.36,0.07,0.19,1.08,0.0,0.0,0.0,-36.37,-12.81,0.6407466587982834,4.0,0
-9.05,-0.99,2.77,-1.96,2.06,0.47,64.67,7.97,-5.01,-58.88,19.0,0.640741950679137,5.0,0
3.45,-14.99,-13.52,0.32,-0.97,-0.43,-43.35,30.1,4.63,22.86,-46.43,0.64071635036709,5.0,0
-9.84,-3.3,-7.06,1.39,0.77,0.87,0.0,0.0,0.0,-55.56,-47.6,0.6406992596443518,5.0,0
2.06,-51.25,-18.48,2.16,-1.81,0.44,0.0,0.0,0.0,-10.9,-32.13,0.6406553174534734,4.0,0
2.74,-18.29,-7.97,0.04,-0.3,-0.25,-15.75,31.72,18.19,50.6,-18.2,0.6406519407702063,5.0,0
-12.7,-2.41,-3.46,-1.08,0.37,1.45,85.59,-3.67,16.72,-60.36,-30.66,0.6406454502031347,5.0,0
2.84,-17.61,-5.78,-0.38,0.46,-0.28,-15.75,31.72,18.19,51.07,-17.94,0.6406361328195578,5.0,0
3.58,-15.1,-13.67,0.29,-0.89,-0.38,-41.93,31.18,2.23,23.98,-48.23,0.6406357518531529,5.0,0
5.1,-10.0,-16.74,0.04,-0.06,0.33,-28.93,19.53,39.81,24.75,-69.53,0.640633737395243,4.0,0
3.07,-16.64,-7.61,-0.21,0.62,0.17,-30.0,28.49,20.93,47.37,-26.81,0.6406293061788944,5.0,0
-0.93,-16.06,-9.83,0.63,-1.78,0.18,-41.21,24.73,27.62,28.13,-25.63,0.6406187351009304,4.0,0
-9.83,4.3,2.11,-0.11,-0.12,0.08,38.69,-38.44,7.36,-75.2,134.19,0.6406167198909636,4.0,0
0.96,-13.01,-12.1,0.01,1.91,-0.36,0.0,0.0,0.0,31.06,-45.94,0.6405928728177182,5.0,0
0.38,-17.05,-8.92,0.08,1.37,-0.01,-18.42,30.46,-18.36,42.12,-27.85,0.6405914794297621,4.0,0
4.44,-21.87,-10.65,0.34,-0.33,0.09,-21.81,32.08,20.59,24.44,-21.17,0.6405757971865123,4.0,0
4.13,-16.07,-9.68,-0.36,1.14,-0.01,-20.03,32.08,24.02,46.61,-38.99,0.6405726000063332,5.0,0
0.13,-17.67,-9.06,0.28,-2.5,-0.65,-8.1,26.88,25.56,11.37,-30.76,0.6405683648507543,5.0,0
5.32,-16.18,-10.48,0.37,-0.6,-0.26,-25.37,29.21,27.45,35.52,-44.27,0.6405508558628261,4.0,0
3.48,-15.03,-13.46,0.3,-0.93,-0.4,-41.93,31.18,2.23,24.0,-48.21,0.640530808423577,5.0,0
2.66,-16.33,-10.61,-0.03,1.0,0.06,-1.15,34.59,5.49,24.74,-21.27,0.6404923075166743,4.0,0
2.55,-15.61,-8.47,-0.5,1.46,-0.06,-10.05,33.87,16.47,39.22,-22.01,0.6404780085213531,4.0,0
0.49,-17.24,-9.45,-0.36,0.75,0.03,-34.27,27.77,-14.07,33.22,-33.07,0.6404552524065645,3.0,0
-0.11,-16.45,-9.13,1.14,-1.93,-0.49,-32.67,23.29,26.94,28.39,-33.95,0.6404543694180473,5.0,0
2.52,-15.69,-9.4,-0.11,0.39,0.18,-8.45,33.33,5.66,42.94,-38.46,0.6404431891346339,5.0,0
-1.79,-14.79,-13.6,0.0,-0.12,-0.03,0.0,0.0,0.0,-8.16,-34.36,0.640410464549702,5.0,0
3.48,-15.03,-13.46,0.3,-0.93,-0.4,-41.93,31.18,2.23,24.04,-48.21,0.6404075031185109,5.0,0
1.77,-16.01,-7.83,0.98,-0.92,-0.23,-0.97,38.35,8.4,27.1,-36.13,0.6404037331974279,5.0,0
-5.72,-16.38,-12.52,0.16,1.48,0.24,0.0,0.0,0.0,5.06,-53.94,0.6403832701169325,4.0,0
4.33,-16.39,-8.92,0.21,-0.18,0.4,-49.05,17.92,-11.84,41.02,-34.85,0.6403803755588342,4.0,0
2.06,-17.05,-8.96,-0.24,1.11,-0.15,-11.3,32.26,18.7,50.06,-14.39,0.6403527422595883,4.0,0
3.29,-16.69,-8.1,-0.13,0.41,0.18,-30.17,27.95,22.13,46.01,-26.77,0.6403400103806778,3.0,0
4.75,-14.37,-17.61,0.09,-0.57,-0.25,-42.64,29.75,-13.9,21.79,-26.56,0.6403364871582371,5.0,0
1.88,-15.05,-10.89,-0.41,0.2,-0.65,-0.62,34.05,1.54,29.15,-36.35,0.640325274866763,5.0,0
-5.67,-6.67,-9.56,-0.41,0.37,-0.8,0.0,0.0,0.0,-16.1,-38.03,0.6403147904510768,5.0,0
2.26,-14.02,-7.85,0.51,-1.21,-0.21,-40.5,32.61,-13.9,22.01,-27.64,0.6403127130545975,5.0,0
-10.8,4.86,2.95,-1.18,1.24,-0.54,45.36,-36.83,3.38,-82.89,91.41,0.640288755547934,5.0,0
3.4,-15.04,-13.44,0.33,-0.98,-0.42,-41.93,31.18,2.23,23.47,-47.38,0.640276704232373,5.0,0
-3.09,-18.79,-13.35,-0.34,-0.78,2.08,0.0,0.0,0.0,-0.47,-31.71,0.6402743817646576,4.0,0
-10.11,3.97,-1.08,0.26,-0.44,0.28,57.99,-30.02,8.58,-83.82,-93.4,0.6402604216601673,3.0,0
-11.28,-26.24,-6.26,-0.11,0.0,-1.09,0.0,0.0,0.0,-10.79,-31.94,0.6402570932630274,4.0,0
-1.61,-17.47,-8.07,0.02,0.19,0.01,-31.42,23.47,26.08,39.02,-33.38,0.6402552673213353,4.0,0
-4.14,-18.15,-13.38,1.1,-1.52,-0.84,0.0,0.0,0.0,21.85,-39.1,0.6402512942346911,5.0,0
3.11,-16.68,-8.92,0.27,-0.24,0.36,-23.59,31.0,23.68,40.34,-31.67,0.6402199123870409,4.0,0
1.82,-15.2,-10.33,-0.36,0.03,-0.13,-19.49,29.39,23.85,22.29,-32.83,0.6402016694651886,4.0,0
-8.78,-15.0,-10.22,0.2,-0.28,0.2,0.0,0.0,0.0,-8.63,-34.91,0.640193620165284,5.0,0
-4.07,-16.27,-13.88,0.17,1.1,0.1,0.0,0.0,0.0,12.17,-54.37,0.6401870689153053,4.0,0
3.75,-16.68,-8.56,-0.45,0.58,0.45,-10.05,29.21,-5.83,32.6,-33.62,0.6401691567682024,4.0,0
0.17,-14.88,-12.54,-0.8,0.07,0.04,-2.75,34.05,-1.2,29.3,-29.66,0.6401598705402906,5.0,0
-11.16,-0.31,-3.29,0.27,0.0,0.36,79.28,-7.07,13.08,-62.55,-43.63,0.6401313630753677,5.0,0
3.07,-16.67,-8.84,0.3,-0.26,0.37,-23.59,31.0,23.68,41.34,-32.76,0.6401208071096693,4.0,0
-12.73,1.23,10.17,-1.3,1.2,-0.25,81.08,21.95,2.68,-42.08,-2.66,0.6401173784828037,4.0,0
-9.87,-3.05,-7.31,-0.41,1.51,-0.39,19.67,-37.63,6.34,-44.28,-75.2,0.640094393092464,5.0,0
-1.04,-14.61,-11.28,0.36,-0.1,0.17,-27.33,30.82,25.22,14.02,-14.62,0.6400793141416183,5.0,0
1.17,-15.53,-9.71,-0.1,0.64,0.19,-44.06,25.8,-6.34,26.65,-30.23,0.6400695633051813,4.0,0
-8.34,-4.33,4.58,-1.18,1.68,0.09,60.7,3.85,-16.2,-46.15,12.01,0.6400543958864663,5.0,0
-7.17,-4.5,-4.04,-1.03,1.84,-0.68,87.58,19.44,2.34,-43.62,-4.12,0.6400411919784067,5.0,0
2.0,-17.63,-9.41,0.08,-0.24,-0.23,-16.29,30.46,20.42,49.93,-19.46,0.64002235561674,4.0,0
-10.6,-8.58,-8.5,-0.4,2.34,-0.25,0.0,0.0,0.0,-39.33,-41.64,0.640017744451651,4.0,0
0.17,-15.62,-10.49,0.18,-0.37,0.89,-7.56,31.72,-1.02,33.85,-28.18,0.6400036132926534,5.0,0
3.11,-16.68,-8.92,0.27,-0.24,0.36,-23.59,31.0,23.68,40.17,-31.59,0.6399888128318283,4.0,0
1.89,-17.36,-8.56,-0.06,-0.28,0.01,-12.37,30.1,-0.51,49.45,-32.53,0.6399766882474806,5.0,0
2.98,-13.16,-6.0,-1.33,1.68,0.73,0.0,0.0,0.0,41.16,-34.95,0.6399526926643042,5.0,0
2.65,-16.55,-7.66,-0.21,0.44,0.0,-46.2,23.29,-8.4,34.81,-39.81,0.6399356065405292,5.0,0
1.96,-15.54,-12.11,-0.1,0.23,-0.28,-46.91,25.8,-0.85,21.67,-26.63,0.6399168649494394,5.0,0
-11.1,-3.59,-7.67,1.2,0.67,1.27,0.0,0.0,0.0,-58.27,-36.59,0.6399012980740433,5.0,0
1.12,-16.01,-10.61,0.62,-2.1,-0.13,-14.33,28.49,26.42,19.55,-31.26,0.6398916563589636,5.0,0
1.14,-18.99,-11.53,0.18,0.54,-0.78,0.0,0.0,0.0,32.56,-41.46,0.6398907522220486,5.0,0
4.73,-9.57,-17.45,-0.44,0.28,0.17,-25.72,16.3,42.9,20.84,-73.18,0.6398764213575991,4.0,0
-7.12,-4.72,-8.25,0.13,-0.18,-0.21,0.0,0.0,0.0,-15.15,-35.7,0.6398501803093183,5.0,0
0.65,-14.05,-7.05,-0.88,1.14,0.92,0.0,0.0,0.0,36.81,-40.05,0.6398471819154699,5.0,0
1.73,-16.4,-15.6,-0.13,-1.43,0.32,0.0,0.0,0.0,-4.44,-8.56,0.6398074607360942,4.0,0
1.57,-13.31,-14.74,-0.49,0.89,-0.02,-25.72,22.76,28.14,29.7,-33.25,0.6398018311898654,3.0,0
-4.84,-5.51,-4.01,-0.53,0.66,-0.13,59.62,34.5,20.28,-36.53,-9.08,0.6397981236565671,4.0,0
-13.35,-2.82,-1.29,-1.85,3.2,0.59,61.42,-10.11,-33.54,-58.83,-16.3,0.6397861937740322,4.0,0
1.68,-23.27,-6.34,-0.43,0.53,-0.2,-35.16,31.9,-15.95,21.74,-28.94,0.6397780547581333,5.0,0
1.65,0.14,-9.44,-0.03,0.06,-0.01,-25.52,0.8,63.62,9.37,-94.83,0.6397631933055727,5.0,0
3.07,-16.67,-8.84,0.3,-0.26,0.37,-23.59,31.0,23.68,41.51,-32.84,0.6397599757588676,4.0,0
1.08,-15.99,-9.95,0.64,-1.92,-0.45,-37.83,23.83,-13.72,27.95,-33.11,0.6397579820410207,5.0,0
-13.27,2.87,0.05,-1.72,1.52,0.04,59.07,-33.6,6.5,-85.94,-44.93,0.6397515438499557,4.0,0
0.88,-16.6,-7.91,-0.45,0.67,-0.11,-34.27,27.77,-14.07,33.74,-34.28,0.6397330519579061,4.0,0
0.24,-19.81,-9.15,0.11,-2.7,0.24,-5.25,30.82,21.79,10.05,-26.9,0.6397198110739406,4.0,0
-1.2,-14.67,-8.27,0.01,-0.31,-0.25,-25.37,25.98,-7.55,33.94,-41.93,0.6397078530261971,5.0,0
1.14,-16.49,-12.92,0.16,-0.65,0.01,-38.72,23.65,-12.87,30.37,-35.15,0.6396890812886424,5.0,0
4.77,-10.15,-16.63,0.06,-0.18,0.06,-31.24,20.43,37.23,25.3,-70.56,0.6396881543045003,4.0,0
2.79,-16.51,-8.44,0.26,-0.17,0.36,-23.59,31.0,23.68,42.98,-34.32,0.6396495997379936,4.0,0
1.52,-0.14,-7.94,-1.17,2.02,-0.28,-1.35,-7.79,43.16,5.86,-93.62,0.6396322996449069,5.0,0
-0.38,-25.37,-9.99,-0.15,0.61,-0.46,0.62,31.0,-6.52,44.02,-16.31,0.639606034309071,5.0,0
3.02,-16.42,-7.54,0.02,-0.27,-0.27,-20.38,32.79,21.62,43.64,-28.76,0.6395309915651581,5.0,0
2.94,-18.83,-8.11,-0.37,0.81,-0.23,-46.73,23.83,-0.68,26.36,-33.49,0.6395306227779695,5.0,0
1.2,-17.52,-8.7,0.11,0.13,-0.09,-35.87,29.75,-15.27,34.17,-34.41,0.6395237716824788,4.0,0
3.55,-16.2,-8.8,-0.02,0.07,-0.01,-48.51,17.38,-11.66,47.51,-38.17,0.6394944816489591,5.0,0
2.6,-16.45,-8.93,-0.36,0.77,-0.28,-15.75,31.72,18.19,50.29,-15.63,0.6394895017724996,4.0,0
2.93,-17.79,-9.53,-0.12,0.62,-0.13,-43.88,24.19,-14.07,33.14,-33.07,0.6394878399989858,4.0,0
-6.03,-0.41,10.03,-0.69,1.8,-0.11,57.63,16.39,13.17,-36.72,-8.58,0.6394673755464091,4.0,0
-7.57,-8.23,11.91,-0.94,2.13,-0.22,0.0,0.0,0.0,24.21,-4.33,0.6394599482538784,5.0,0
-14.2,-2.92,-3.55,-0.24,0.31,0.87,79.28,-7.07,13.08,-62.15,-42.83,0.6394297130894541,5.0,0
-0.38,-25.37,-9.99,-0.15,0.61,-0.46,0.62,31.0,-6.52,43.88,-16.4,0.639421705738878,5.0,0
5.0,-10.04,-16.69,0.01,-0.05,0.37,-28.93,19.53,39.81,24.29,-68.96,0.6394121313531365,4.0,0
1.18,-15.11,-10.51,0.49,-0.35,0.45,-46.02,25.27,-5.14,25.11,-31.3,0.6393819169555301,4.0,0
-5.45,1.55,-11.41,-0.08,0.47,0.37,0.0,0.0,0.0,-27.61,-110.86,0.6393812505179061,3.0,0
-0.78,-17.75,-11.28,0.35,0.47,-0.81,0.0,0.0,0.0,28.38,-41.99,0.6393771112679707,5.0,0
-5.95,-21.22,-13.17,-0.88,0.51,-2.24,0.0,0.0,0.0,6.08,-46.81,0.6393743483586442,5.0,0
5.16,-10.17,-16.74,-0.23,0.05,0.55,-27.15,19.17,40.49,23.86,-68.56,0.6393687899062048,4.0,0
-8.11,-7.46,-12.81,0.0,0.46,-0.14,35.69,1.43,12.87,-9.45,-33.81,0.639317872657861,4.0,0
-5.57,-16.64,-13.82,0.24,1.3,0.25,0.0,0.0,0.0,5.11,-53.8,0.6393133510795187,4.0,0
2.01,-17.61,-10.28,-0.27,0.83,0.18,-11.12,29.57,19.9,31.91,-35.67,0.6392968532541335,4.0,0
-10.72,4.13,2.0,-1.54,1.57,-0.65,48.79,-35.93,2.5,-84.13,18.22,0.6392927934442291,5.0,0
-8.6,5.8,-4.51,-0.38,0.56,0.0,39.22,-33.96,13.78,-64.3,-109.99,0.6392588962597292,3.0,0
4.8,-9.96,-16.91,-0.05,0.02,0.09,-30.53,22.94,34.49,26.72,-75.54,0.6392468167908728,4.0,0
-7.08,-3.22,-10.69,0.02,-0.11,-0.33,0.0,0.0,0.0,-8.1,-33.35,0.6392415001913332,4.0,0
-10.79,-19.58,-12.15,-0.25,0.04,-1.07,0.0,0.0,0.0,-6.55,-26.45,0.6392363854511951,4.0,0
1.97,-16.21,-8.57,0.32,-0.55,0.28,-3.65,37.45,13.72,24.74,-37.11,0.6392352806380581,5.0,0
1.92,-14.6,-9.08,0.28,-1.1,-0.36,-2.22,32.08,13.72,31.44,-27.45,0.6392321521328544,5.0,0
5.16,-10.54,-17.37,-0.14,0.09,0.14,-30.0,22.76,38.09,24.49,-70.35,0.6391469514938906,4.0,0
-1.66,-14.87,-16.7,0.28,-0.58,0.14,0.0,0.0,0.0,-17.84,-36.63,0.6391402678333101,5.0,0
1.31,-14.85,-8.34,-0.19,1.7,-0.18,-4.89,34.41,14.24,37.47,-25.03,0.6391308370072957,4.0,0
2.85,-17.42,-7.59,-0.43,0.65,-0.28,-15.75,31.72,18.19,50.54,-16.93,0.6391160973529182,4.0,0
0.62,-17.29,-8.65,0.38,-0.23,-0.1,-43.88,25.98,9.95,46.98,-12.46,0.6390808241929545,4.0,0
-1.98,-19.24,-8.31,-0.53,1.78,0.33,0.0,0.0,0.0,36.61,-33.47,0.6390796900502933,4.0,0
-9.38,0.46,7.52,-2.63,3.12,0.3,64.67,7.97,-5.01,-58.46,21.23,0.6390786626583017,5.0,0
2.05,-15.94,-8.73,0.39,-0.3,-0.53,-0.62,34.05,1.54,30.98,-35.74,0.6390504470763999,5.0,0
5.38,-9.52,-15.18,0.05,0.49,-0.34,-28.93,0.89,60.4,21.29,-74.1,0.6390368175395671,4.0,0
1.37,-15.2,-12.14,-0.59,1.01,0.15,-22.34,31.18,22.48,24.44,-19.96,0.6390214990759204,3.0,0
-10.78,-3.65,-6.96,-0.33,0.24,-1.14,0.0,0.0,0.0,-15.59,-33.42,0.6390008397252175,5.0,0
3.08,-15.52,-9.4,-0.08,0.91,0.18,-46.38,25.62,4.8,44.04,-12.07,0.6389909212018284,5.0,0
-3.85,-14.41,-16.01,0.82,-2.13,-0.51,-53.32,13.62,37.92,11.8,-60.67,0.6389839872964613,5.0,0
4.73,-9.57,-17.45,-0.44,0.28,0.17,-25.72,16.3,42.9,20.81,-73.2,0.6389748789227269,4.0,0
5.1,-10.0,-16.74,0.04,-0.06,0.33,-28.93,19.53,39.81,24.76,-69.5,0.6389619029594507,4.0,0
0.26,-15.57,-9.49,0.02,0.68,-0.14,-36.58,26.52,28.31,29.41,-28.52,0.6389343729628114,5.0,0
-0.17,-17.33,-9.27,-0.25,0.43,0.17,-1.69,32.61,6.0,40.92,-23.98,0.6389263008896913,3.0,0
3.92,-16.34,-8.93,0.61,-1.36,0.23,-8.63,37.45,-0.68,18.22,-6.85,0.6389136138058593,5.0,0
-3.38,-15.27,-10.46,0.28,-0.48,0.26,0.0,0.0,0.0,-13.58,-36.12,0.6389058005177776,5.0,0
-12.51,-10.72,-10.53,2.13,-3.31,0.02,0.0,0.0,0.0,-17.47,-42.24,0.638862785660469,5.0,0
2.62,-15.64,-10.31,-0.1,0.29,0.0,-30.89,30.1,-20.42,25.49,-23.97,0.6388436157930101,5.0,0
3.72,-14.81,-13.48,0.29,-0.55,0.43,-44.78,27.95,10.81,19.3,-41.61,0.6388399337357754,4.0,0
-3.2,-18.49,-13.29,-0.35,-0.75,2.06,0.0,0.0,0.0,-0.47,-31.75,0.638811167620018,4.0,0
5.5,-13.35,-7.38,0.34,-0.17,-0.94,0.0,0.0,0.0,60.8,-46.21,0.6387841057419723,5.0,0
4.27,-16.01,-9.64,-0.33,1.12,0.0,-20.03,32.08,24.02,46.71,-39.0,0.6387827672374367,5.0,0
-4.18,-0.34,10.73,-1.57,3.11,-0.35,83.43,-40.4,-108.35,-12.88,87.39,0.6387316013618887,5.0,0
2.85,-17.42,-7.59,-0.43,0.65,-0.28,-15.75,31.72,18.19,50.68,-16.76,0.6387302786365674,4.0,0
2.76,-16.36,-9.94,-0.09,0.38,-0.05,-43.88,24.19,-14.07,33.11,-33.1,0.6387218902653338,4.0,0
2.36,-16.38,-8.9,0.17,-0.36,0.54,-30.0,27.42,-19.56,39.42,-33.09,0.6387103001325986,5.0,0
2.34,-16.23,-8.96,-0.32,0.82,-0.27,-15.75,31.72,18.19,50.45,-15.39,0.638698977985539,4.0,0
-10.11,3.97,-1.08,0.26,-0.44,0.28,57.99,-30.02,8.58,-83.69,-92.78,0.638675955355474,3.0,0
1.07,-17.99,-11.39,0.17,0.19,-0.55,0.0,0.0,0.0,34.91,-41.4,0.6386605573823514,5.0,0
3.96,-17.69,-9.59,-0.47,1.22,-0.05,-5.25,32.61,17.33,33.76,-35.23,0.6386546693451455,5.0,0
