Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,graph_node_count,graph_edge_count,graph_density,graph_max_in_degree,graph_max_out_degree,graph_self_loops,score_hbos,anomaly_vote_count
13272,064308d5-1868-329a-b8f6-15420d0d5546,0.8414236311239194,0.2017291066282421,347.0,17519,default,outlier,outlier,2.0,1.0,70.0,E,70,153,0.031677018633540374,15,11,8,0.617428944019412,4
13272,064308d5-1868-329a-b8f6-15420d0d5546,0.8414236311239194,0.2017291066282421,347.0,17519,default,outlier,outlier,2.0,1.0,70.0,E,70,153,0.031677018633540374,15,11,8,0.617428944019412,4
17027,4ed12653-70f6-3961-a475-6fd63a37c429,3.319853658536585,0.2073170731707317,328.0,65335,default,outlier,outlier,2.0,1.0,68.0,E,68,140,0.030728709394205442,15,8,7,0.617428944019412,4
13273,064308d5-1868-329a-b8f6-15420d0d5546,0.8414236311239194,0.2017291066282421,347.0,17519,default,outlier,outlier,2.0,1.0,70.0,E,70,153,0.031677018633540374,15,11,8,0.617428944019412,4
13271,064308d5-1868-329a-b8f6-15420d0d5546,0.8414236311239194,0.2017291066282421,347.0,17519,default,outlier,outlier,2.0,1.0,70.0,E,70,153,0.031677018633540374,15,11,8,0.617428944019412,4
13273,064308d5-1868-329a-b8f6-15420d0d5546,0.8414236311239194,0.2017291066282421,347.0,17519,default,outlier,outlier,2.0,1.0,70.0,E,70,153,0.031677018633540374,15,11,8,0.617428944019412,4
13273,064308d5-1868-329a-b8f6-15420d0d5546,0.8414236311239194,0.2017291066282421,347.0,17519,default,outlier,outlier,2.0,1.0,70.0,E,70,153,0.031677018633540374,15,11,8,0.617428944019412,4
13273,064308d5-1868-329a-b8f6-15420d0d5546,0.8414236311239194,0.2017291066282421,347.0,17519,default,outlier,outlier,2.0,1.0,70.0,E,70,153,0.031677018633540374,15,11,8,0.617428944019412,4
3942,35460ce8-6075-3ad3-a94f-902bad9097ad,0.40586148955495,0.0481380563124432,1101.0,26812,default,outlier,outlier,1.0,1.0,53.0,E,53,153,0.05551523947750363,12,12,9,0.617396206325945,4
1392,df945377-0e93-31a1-8814-d9e1dc37169e,0.4042557603686635,0.0564516129032258,868.0,21054,default,outlier,outlier,1.0,1.0,49.0,E,49,146,0.06207482993197279,19,14,7,0.6171358700504419,4
32147,82a7af95-0492-3b3a-8c74-054bd8d2135d,0.0977012811867835,0.0212407282535401,53.92727272727273,17387,default,Normal,normal,67.0,55.0,63.0,F,63,138,0.03533026113671275,9,24,12,0.6154087015412041,5
3713,9f26aae1-1997-3c6e-b18c-76a83d165347,0.2553127853881278,0.039269406392694,1095.0,16775,default,outlier,outlier,1.0,1.0,43.0,E,43,120,0.0664451827242525,12,17,9,0.6150810040899183,4
9632,a7f5c507-4871-37e8-8250-eab5467d3566,0.0405934405940594,0.0340346534653465,1616.0,3936,default,outlier,outlier,1.0,1.0,55.0,E,55,151,0.05084175084175084,13,9,8,0.6149815250028525,4
32644,9c04b942-8c4c-36d1-97e9-2d9fef933cb5,4.915698113207547,0.1886792452830188,106.0,31264,private_ip,outlier,outlier,5.0,1.0,20.0,F,20,60,0.15789473684210525,5,5,1,0.6145223987274638,3
21164,16fa9292-a276-35b7-9508-2ffb53c88cfe,9.855755681818184,0.2386363636363636,88.0,52039,private_ip,outlier,outlier,4.0,1.0,21.0,F,21,63,0.15,5,5,1,0.6145012385529505,3
25489,a824d3ba-f1e4-3810-8379-261623c68c5e,0.1233809523809523,0.238095238095238,84.0,622,private_ip,outlier,outlier,4.0,1.0,20.0,F,20,63,0.16578947368421051,5,5,2,0.6145012385529505,3
33980,4571d5a2-af12-3698-b73d-68fbec1efb07,7.780229885057472,0.2413793103448276,87.0,40613,private_ip,outlier,outlier,5.0,1.0,21.0,F,21,64,0.1523809523809524,5,4,2,0.6145012385529505,3
15459,59342794-eb64-352b-ad32-218cc1e4e34b,1.2035882352941176,0.4117647058823529,68.0,4911,private_ip,outlier,outlier,1.0,1.0,28.0,E,28,43,0.056878306878306875,8,9,2,0.6142348552647326,3
16562,d359c620-5586-3141-bd29-85f5980a8c96,0.7703695014662757,0.1730205278592375,341.0,15762,default,outlier,outlier,3.0,1.0,59.0,E,58,123,0.03720508166969147,13,12,8,0.6135973247501634,2
5225,089fff18-f932-3fbb-b0eb-14cecfd9e164,1.4025870646766168,0.1517412935323383,402.0,33831,default,outlier,outlier,1.0,1.0,61.0,E,61,118,0.03224043715846994,13,15,5,0.6135973247501634,3
12678,3e8d86c2-e27f-30ee-912c-c801dd465c7b,2.103217877094972,0.1508379888268156,358.0,45178,default,outlier,outlier,2.0,1.0,54.0,E,54,119,0.04157931516422082,11,13,6,0.6135973247501634,2
20207,95481e39-2a00-35e5-97ff-df9fcc960c48,0.0959167803547066,0.024556616643929,104.71428571428572,8437,default,Normal,normal,67.0,14.0,36.0,F,36,211,0.16746031746031745,15,16,7,0.613330509507769,4
32600,204807a8-1189-3dc6-8bf5-92a8630081fa,0.0437454825067281,0.0146097654748173,153.0,6827,default,Normal,normal,121.0,17.0,38.0,F,38,218,0.155049786628734,18,16,7,0.613330509507769,5
29146,a64bdf1e-d986-3a79-81e5-2f7a52c1cdb2,0.0448998887652947,0.0137189469781238,245.1818181818182,7266,default,Normal,normal,137.0,11.0,37.0,F,37,237,0.17792792792792791,18,19,8,0.613330509507769,5
28356,8bf40943-3772-3b40-8c21-d00e46f0994d,0.0971946107784431,0.0179640718562874,144.73333333333332,12661,default,Normal,normal,94.0,15.0,39.0,F,39,225,0.15182186234817813,17,17,8,0.613330509507769,5
22222,22f1fd22-6a59-3ac6-874c-246dd6f121a6,0.0361289418360196,0.0136650315346881,203.8571428571429,6187,default,Normal,normal,123.0,14.0,39.0,F,39,229,0.1545209176788124,16,17,7,0.613330509507769,5
26185,55efdbde-f936-3acd-badf-227b5093bc00,0.0219083573487031,0.0213256484149855,289.1666666666667,2281,default,Normal,normal,75.0,6.0,37.0,F,37,196,0.14714714714714713,12,14,5,0.6125151208935558,4
27915,6f2cb61c-b526-3d9a-94b5-bed537ab09ef,0.0030606312292358,0.0930232558139534,8.72463768115942,111,default,Normal,normal,94.0,69.0,56.0,F,56,107,0.03474025974025974,10,12,12,0.6119896545509522,5
2219,b60e478d-3534-31dc-a555-aafe450ff8e9,1.1264469565217392,0.0921739130434782,575.0,38863,default,outlier,outlier,2.0,1.0,53.0,E,53,128,0.04644412191582003,15,12,9,0.6113940667073933,4
8673,d2271e5a-3d66-3c14-911e-df0a77cf7f3f,0.490264375,0.05125,800.0,23533,default,outlier,outlier,1.0,1.0,41.0,E,41,117,0.07134146341463414,14,12,11,0.6113940667073933,3
991,7687511a-2e12-3f7d-b5b5-4249b773ecd2,1.3851336405529953,0.1728110599078341,434.0,36069,default,outlier,outlier,1.0,1.0,75.0,E,75,169,0.03045045045045045,9,9,11,0.6113194771189608,4
21270,6a1e97ca-e305-36f1-9050-f789c36b797c,0.3201369350093608,0.0109654987964696,747.8,71820,default,Normal,normal,40.0,5.0,41.0,F,41,172,0.1048780487804878,10,11,14,0.6107071117932973,5
4990,b3788edd-0acf-30fb-b1b2-4fc57aa3846a,0.0002242036482439,0.0098012523822488,36.73,50,default,Normal,normal,179.0,100.0,36.0,E,36,163,0.12936507936507938,18,17,10,0.6106398624539513,5
9997,de199a86-83c8-3480-8620-399bcb7fe627,1.826774919614148,0.1382636655948553,311.0,34088,default,outlier,outlier,1.0,1.0,43.0,E,43,115,0.0636766334440753,19,12,9,0.6104904374007787,2
9840,1b8199b8-5a8d-33c0-b637-6d598bf813d1,0.2556769547325103,0.044238683127572,972.0,14912,default,outlier,outlier,1.0,1.0,43.0,E,43,142,0.07862679955703211,17,15,7,0.6102369084477834,4
4355,762ed04c-77b5-3d14-8033-65a35c09920e,0.2293512145748988,0.0425101214574898,988.0,13596,default,outlier,outlier,1.0,1.0,42.0,E,42,155,0.0900116144018583,14,15,8,0.6102369084477834,3
1518,4ae77c97-042b-35f3-9422-34d66eef12f1,0.1999395900755124,0.052858683926645,927.0,11121,default,outlier,outlier,2.0,1.0,49.0,E,49,144,0.061224489795918366,16,12,8,0.6102369084477834,4
17774,de2423ec-fdde-3e3f-884f-7da4f1a86ff4,3.3371373626373626,0.0989010989010989,182.0,36442,private_ip,outlier,outlier,1.0,1.0,18.0,E,18,26,0.08496732026143791,5,9,3,0.6099407953847592,3
23453,5eb8724f-53a9-3f58-9da4-d00ff8e84496,0.9365775,0.0158333333333333,600.0,134868,default,Normal,normal,22.0,4.0,38.0,F,38,147,0.10455192034139403,11,13,8,0.609453239943276,4
32377,61cc40c7-2e79-3853-a71b-bc2ecea7014e,0.3251112155388471,0.0122180451127819,798.0,62266,default,Normal,normal,16.0,4.0,39.0,F,39,163,0.10998650472334683,11,13,7,0.609453239943276,4
19584,0abdf1d6-5195-31ea-b5cf-b6496df7d990,0.4105967677573823,0.0075818036711891,835.3333333333334,123475,default,Normal,normal,31.0,6.0,38.0,F,38,173,0.12304409672830725,11,13,8,0.609453239943276,5
10723,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10725,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10725,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10723,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
3659,fb8ddd74-4464-374c-b667-38db4b6677db,0.7048215892053974,0.0779610194902548,667.0,28207,default,outlier,outlier,1.0,1.0,52.0,E,52,131,0.049396681749622924,16,12,8,0.609387495269661,3
10725,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10725,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10726,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10726,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10726,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10724,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10724,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10726,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10724,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10723,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10724,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
10723,fe2fb630-9790-3942-8678-7c577909b28d,0.865512908777969,0.0826161790017211,581.0,30172,default,outlier,outlier,1.0,1.0,48.0,E,48,139,0.06161347517730496,14,13,8,0.609387495269661,3
11292,07664b45-e5b4-33d0-8f78-19a845e196bd,0.7217482352941177,0.0988235294117647,425.0,18405,default,outlier,outlier,1.0,1.0,42.0,E,42,126,0.07317073170731707,18,12,9,0.6091925064482646,2
22963,01588587-7da6-3d89-a07d-13ad97bc46db,0.0111644790812141,0.0143560295324036,304.75,1634,default,Normal,normal,102.0,8.0,35.0,F,35,195,0.1638655462184874,18,16,6,0.6091669563368697,5
17891,5331b4f8-3b1e-3ed8-b12f-4d7b6926d52a,0.0135258333333333,0.0133333333333333,300.0,1948,default,Normal,normal,108.0,8.0,32.0,F,32,202,0.20362903225806453,16,16,5,0.6091669563368697,5
6242,6994f87b-29d4-3dd9-8bc5-b34aa3a58e25,1.359616,0.316,250.0,20395,default,outlier,outlier,2.0,1.0,79.0,E,79,139,0.0225576111652061,14,15,8,0.6091074151550154,4
5306,eb13c8a4-abd4-3cf0-a2a4-762b9c79fad1,2.443676086956522,0.3173913043478261,230.0,33723,default,outlier,outlier,2.0,1.0,73.0,E,73,135,0.025684931506849314,14,12,6,0.6091074151550154,4
12576,0b3c411e-a7e6-31a0-a36e-91bd75814c91,0.0001163563829787,0.0664893617021276,752.0,6,default,outlier,outlier,49.0,1.0,50.0,E,50,122,0.04979591836734694,12,14,17,0.6087684041070431,5
5878,b04df93a-7e05-3eab-bbaa-8058a70a142d,9.86820652173913,0.3152173913043478,92.0,54473,private_ip,outlier,outlier,1.0,1.0,29.0,E,29,55,0.06773399014778325,11,7,4,0.6086510040360664,3
6140,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6140,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6140,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6140,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6141,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6142,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6139,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6139,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
15704,03e1d3ea-85f3-343b-8581-82cf09dcccf6,0.1611046195652174,0.1494565217391304,368.0,3558,default,outlier,outlier,3.0,1.0,55.0,E,55,122,0.04107744107744108,13,10,10,0.6079816011061369,2
6141,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6431,a3aa32ee-e0fe-3500-ba4a-07df2e09edb6,0.5984712643678161,0.1551724137931034,348.0,12497,default,outlier,outlier,2.0,1.0,54.0,E,54,112,0.039133473095737246,13,11,9,0.6079816011061369,2
3179,53ba2dc3-9d3a-3989-a06c-1158bc571ead,1.678304411764706,0.1647058823529411,340.0,34238,default,outlier,outlier,1.0,1.0,56.0,E,56,110,0.03571428571428571,12,11,10,0.6079816011061369,2
6142,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6142,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6142,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6139,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6141,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6141,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
3949,4f41292e-a331-342b-9903-a2b5cf6e884a,1.1824148351648354,0.1483516483516483,364.0,25824,default,outlier,outlier,1.0,1.0,54.0,E,54,114,0.039832285115303984,12,8,11,0.6079816011061369,2
6139,4ce483e5-4cf5-3eed-af93-6d0d176ffcea,4.44135875,0.1375,400.0,106593,default,outlier,outlier,1.0,1.0,55.0,E,55,104,0.035016835016835016,11,8,11,0.6079816011061369,2
6897,fb1da8d6-5c45-3457-ab59-216e75f022ca,0.8953170731707317,0.6585365853658537,41.0,2203,private_ip,outlier,outlier,1.0,1.0,27.0,E,27,35,0.04985754985754986,8,7,3,0.6078568348197887,3
6520,96cc976c-7831-3cf7-b9fd-dbe32a5129d5,1.209264705882353,0.6764705882352942,34.0,2467,private_ip,outlier,outlier,1.0,1.0,23.0,E,23,29,0.05731225296442688,6,6,2,0.6078568348197887,3
5347,7d1bb6f5-717d-3164-8f49-049703531c32,2.75496875,0.625,32.0,5290,private_ip,outlier,outlier,1.0,1.0,20.0,E,20,27,0.07105263157894737,6,5,1,0.6078568348197887,3
1888,be370345-bf1d-3e99-96da-6360a9da8f11,0.30775,0.625,32.0,591,private_ip,outlier,outlier,1.0,1.0,20.0,E,20,25,0.06578947368421052,5,5,1,0.6078568348197887,3
6939,84b10cd3-4970-3bb3-bd8c-c74004cf7fad,14.945692307692308,0.6153846153846154,39.0,34973,private_ip,outlier,outlier,1.0,1.0,24.0,E,24,35,0.06340579710144928,6,5,3,0.6078568348197887,3
1445,7e099ee5-7117-35c8-a8b3-a766f43538b6,1.4172352941176471,0.6176470588235294,34.0,2892,private_ip,outlier,outlier,1.0,1.0,21.0,E,21,28,0.06666666666666667,6,4,3,0.6078568348197887,3
8378,b4aba072-560c-35de-a7f7-e6fabf7ef7bb,14.503486486486487,0.6486486486486487,37.0,32198,private_ip,outlier,outlier,1.0,1.0,24.0,E,24,33,0.059782608695652176,6,5,1,0.6078568348197887,3
9333,646338fb-e600-3ff7-abec-c00618153138,6.265234042553191,0.6170212765957447,47.0,17668,private_ip,outlier,outlier,1.0,1.0,29.0,E,29,39,0.0480295566502463,6,6,2,0.6078568348197887,3
10892,9acd46de-6c3e-3751-844b-8c85365b20dc,1.3192000000000002,0.65,40.0,3167,private_ip,outlier,outlier,1.0,1.0,26.0,E,26,34,0.052307692307692305,7,5,2,0.6078568348197887,3
197,43e55b17-e693-360b-81e3-f96074cb752d,0.9937722772277228,0.2013201320132013,303.0,18067,default,outlier,outlier,2.0,1.0,61.0,E,61,121,0.03306010928961749,19,10,5,0.6077001046561203,3
11550,f7d28bec-faba-392f-9c79-05533fba78cf,0.0024449853943524,0.0370009737098344,1027.0,151,default,outlier,outlier,14.0,1.0,38.0,E,38,120,0.08534850640113797,10,14,14,0.607638000854043,4
16226,dc79fde4-8c46-3eee-9aea-aa2789986762,1.1962517857142856,0.0875,560.0,40195,default,outlier,outlier,1.0,1.0,49.0,E,49,136,0.05782312925170068,17,12,7,0.6071859350105323,3
12251,84eefb0e-9d34-345b-9e09-ae287a49235f,0.7384289732770746,0.0773558368495077,711.0,31502,default,outlier,outlier,1.0,1.0,55.0,E,55,145,0.04882154882154882,9,11,13,0.6071696313318599,3
29017,ce042af1-4eee-3105-86a0-32f3febe4dd0,0.5910542372881356,0.0949152542372881,118.0,20924,default,Normal,normal,4.0,5.0,56.0,F,56,143,0.04642857142857143,13,28,8,0.6069260496593909,4
1875,a166325d-a48b-305f-97ac-a67637ea1a73,8.887522727272728,0.5909090909090909,44.0,23464,private_ip,outlier,outlier,1.0,1.0,26.0,E,26,40,0.06153846153846154,7,6,3,0.6067350054648841,3
11886,7932d2d0-d0f9-3e72-bc78-01af2f478a4a,1.02058,0.52,50.0,3062,private_ip,outlier,outlier,1.0,1.0,26.0,E,26,39,0.06,8,6,2,0.6067350054648841,3
8163,2121907a-0f43-3121-9a62-b037d3298bf0,102.87238095238096,0.5476190476190477,42.0,259239,private_ip,outlier,outlier,1.0,1.0,23.0,E,23,32,0.06324110671936758,5,5,1,0.6067350054648841,3
8958,df2c4345-200a-355a-99a7-d87785bacbf4,7.027102040816327,0.5918367346938775,49.0,20660,private_ip,outlier,outlier,1.0,1.0,29.0,E,29,43,0.05295566502463054,9,6,3,0.6067350054648841,3
8908,3032e252-0145-3f65-90d2-67cdf096b197,109.97345,0.55,40.0,263937,private_ip,outlier,outlier,1.0,1.0,22.0,E,22,32,0.06926406926406926,6,5,3,0.6067350054648841,3
2657,81cb8d5b-51a2-3323-9d30-791e3962e1a9,7.189232558139535,0.5116279069767442,43.0,18549,private_ip,outlier,outlier,1.0,1.0,22.0,E,22,34,0.0735930735930736,7,6,4,0.6067350054648841,3
10015,0b673858-d57c-32af-af63-2074d442a2c6,0.5945454545454545,0.5757575757575758,33.0,1178,private_ip,outlier,outlier,1.0,1.0,19.0,E,19,23,0.06725146198830409,5,6,1,0.6067350054648841,3
11183,e1c000d3-44cb-3444-b294-ca3958744f1b,6.06725,0.5357142857142857,56.0,20386,private_ip,outlier,outlier,1.0,1.0,30.0,E,30,45,0.05172413793103448,7,6,2,0.6067350054648841,3
10928,efee781a-f71e-3ed9-90c2-82c089903909,1.1419666666666668,0.5666666666666667,60.0,4112,private_ip,outlier,outlier,1.0,1.0,34.0,E,34,49,0.04367201426024955,5,7,4,0.6067350054648841,3
5402,1ad74cf1-a5f6-3113-a23b-1bbca3f60e35,7.670958333333333,0.5208333333333334,48.0,22093,private_ip,outlier,outlier,1.0,1.0,25.0,E,24,36,0.06521739130434782,8,5,3,0.6067350054648841,3
11101,ec369be1-8375-3f81-9e33-3b325a003a15,3.7569591836734695,0.5102040816326531,49.0,11046,private_ip,outlier,outlier,1.0,1.0,25.0,E,25,34,0.056666666666666664,5,5,1,0.6067350054648841,3
9041,fe401d7e-6393-3758-93e5-807b6188d2d3,0.0001107723577235,0.089430894308943,492.0,4,default,outlier,outlier,40.0,1.0,44.0,E,44,99,0.05232558139534884,13,15,17,0.6065668438479143,5
19429,283ecde3-a41a-35e4-a814-39ee8cbb9f8f,0.0686658476658476,0.1425061425061425,13.566666666666666,1677,default,Normal,normal,39.0,30.0,58.0,F,58,117,0.03539019963702359,11,14,9,0.6061070401583648,4
15268,cd74612b-ce22-33d9-ad93-058d5db3bf55,0.8113649425287356,0.1637931034482758,348.0,16942,default,outlier,outlier,1.0,1.0,57.0,E,57,137,0.042919799498746865,13,9,8,0.6059750296684046,2
9919,085819ad-cbec-31a4-9805-8243e88c1cef,0.0493761467889908,0.1896024464831804,327.0,969,default,outlier,outlier,4.0,1.0,62.0,E,62,131,0.034637757800105765,13,8,8,0.6059750296684046,3
3120,9c40d454-e769-3b81-89af-1a75cef3ad1b,1.4180946327683617,0.1836158192090395,354.0,30121,default,outlier,outlier,1.0,1.0,65.0,E,65,132,0.03173076923076923,13,11,8,0.6059750296684046,3
7819,6fa8ae6c-fb5d-389d-bd6e-4f24b5f0715b,2.853087044534413,0.1214574898785425,494.0,84566,default,outlier,outlier,1.0,1.0,60.0,E,60,134,0.03785310734463277,13,9,7,0.6059750296684046,3
